;SIRET;APP_Libelle_activite_etablissement
18071;4,919E+13;Pêche de production primaire
18072;4,90854E+13;Entreposage de viande de volailles
18073;4,03851E+13;Métier de bouche
18074;4,4433E+13;Rayon pain/viennoiserie/pâtisserie
18075;5,38033E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18076;8,05304E+13;Restaurant
18077;8,25193E+13;Restaurant
18078;4,02315E+13;Purification/Expédition de coquillages
18079;3,42422E+13;Producteur fermier
18080;8,19837E+13;Restaurant
18081;5,22484E+13;Boucherie-Charcuterie
18082;3,01161E+13;Restauration collective
18083;4,40244E+13;Purification/Expédition de coquillages
18084;8,33904E+13;Restaurant
18085;8,88353E+13;Restaurant
18086;8,80809E+13;Restaurant
18087;3,33328E+13;Transformation de lait ou produits laitiers
18088;7,94956E+13;Restaurant
18089;3,16102E+13;Alimentation générale
18090;8,95275E+13;Restaurant
18091;7,94586E+13;Commerce alimentaire
18092;8,28549E+13;Boulangerie-Pâtisserie
18093;5,12948E+13;Restaurant
18094;8,04964E+13;Transport de denrées alimentaires
18095;8,21689E+13;Purification/Expédition de coquillages
18096;4,79149E+13;VH, VSM, préparation viandes volailles lagomorphes
18097;3,39695E+13;Purification/Expédition de coquillages
18098;8,85031E+13;Restaurant
18099;3,25665E+13;Transformation de produits carnés
18100;5,13971E+13;Restaurant
18101;8,4966E+13;Centre d'emballage des oeufs
18102;8,94926E+13;Restaurant
18103;4,84941E+13;Restaurant
18104;7,99932E+13;Restaurant
18105;3,9762E+13;Transformation de lait ou produits laitiers
18106;4,2213E+13;Restaurant
18107;7,76081E+13;Restauration collective
18108;5,04466E+13;Centre d'emballage des oeufs
18109;7,93468E+13;Traiteur
18110;6,242E+13;Restauration collective
18111;4,07957E+13;Restaurant
18112;8,37681E+13;Libre service
18113;3,27678E+13;Restaurant
18114;7,92729E+13;Restaurant
18115;8,50712E+13;Restaurant
18116;8,20516E+13;Producteur fermier
18117;7,52517E+13;Rayon boucherie-charcuterie
18118;8,195E+13;Transformation de lait ou produits laitiers
18119;8,29323E+13;Boucherie-Charcuterie
18120;8,34745E+13;Restaurant
18121;8,20051E+13;Boucherie-Charcuterie
18122;4,88343E+13;Restaurant
18123;3,49787E+13;Commerce alimentaire
18124;5,08984E+13;Restaurant
18125;4,42554E+13;Restaurant
18126;3,81513E+13;Boulangerie-Pâtisserie
18127;8,39812E+13;Restaurant
18128;3,45165E+13;Restaurant
18129;4,23049E+13;Restaurant
18130;7,99087E+13;Boucherie-Charcuterie
18131;5,02773E+13;Restaurant
18132;6,38201E+13;Entreposage de distribution de denrées alimentaires
18133;8,84335E+13;Restaurant
18134;5,3289E+13;Restaurant
18135;5,0774E+13;Restaurant
18136;3,18743E+13;Restaurant
18137;8,97766E+13;Restaurant
18138;7,502E+13;Restaurant
18139;3,3991E+13;Transport de denrées alimentaires
18140;2,00038E+13;Restauration collective
18141;4,49992E+13;Mareyage et préparation de produits de la pêche
18142;8,5066E+13;Producteur fermier
18143;7,76356E+13;Restauration collective
18144;8,54094E+13;Producteur fermier
18145;8,37805E+13;Boulangerie-Pâtisserie
18146;5,29358E+13;Restaurant
18147;8,23172E+13;Libre service|Alimentation générale
18148;3,5246E+13;Rayon boucherie-charcuterie
18149;7,94064E+13;Découpe de viande de boucherie
18150;8,38952E+13;Restaurant
18151;3,53626E+13;Transformation de lait ou produits laitiers
18152;7,94064E+13;Transformation de produits carnés
18153;8,30419E+13;Restaurant
18154;4,8278E+13;Purification/Expédition de coquillages
18155;9,50452E+13;Transformation de produits de la pêche
18156;3,34962E+13;Libre service
18157;8,8835E+13;Restaurant
18158;4,91615E+13;Poissonnerie
18159;8,4462E+13;VH, VSM, préparation viandes boucherie
18160;7,12721E+13;Préparation de produits composés
18161;4,10704E+13;Transformation de lait ou produits laitiers
18162;1,91901E+13;Restauration collective
18163;8,03107E+13;Restaurant
18164;8,98477E+13;Restaurant
18165;8,34974E+13;Fromagerie|Libre service|Alimentation générale
18166;8,18569E+13;Restaurant
18167;3,91101E+13;Producteur fermier
18168;4,19119E+13;Purification/Expédition de coquillages
18169;7,83346E+13;Restauration collective
18170;8,79666E+13;Restaurant
18171;3,93873E+13;Rayon boucherie-charcuterie
18172;8,84702E+13;Producteur fermier
18173;8,41118E+13;Boucherie-Charcuterie
18174;8,93106E+13;Fromagerie|Boucherie-Charcuterie
18175;3,7668E+13;Vivier produits de la pêche
18176;7,85184E+13;Restauration collective
18177;2,15705E+13;Restauration collective
18178;3,7668E+13;Purification/Expédition de coquillages
18179;3,17385E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18180;5,00615E+13;Producteur fermier
18181;8,50209E+13;Producteur fermier
18182;8,94194E+13;Restaurant
18183;7,99817E+13;Préparation de produits composés
18184;5,39703E+13;Métier de bouche
18185;4,49772E+13;Libre service
18186;7,91824E+13;Restaurant
18187;5,11315E+13;Traiteur|Boucherie-Charcuterie
18188;4,49772E+13;Rayon traiteur
18189;4,02026E+13;Restaurant
18190;8,25042E+13;Restaurant
18191;8,43795E+13;Alimentation générale
18192;4,53634E+13;Boulangerie-Pâtisserie
18193;4,98205E+13;Producteur fermier
18194;3,80216E+13;VH, VSM, préparation viandes boucherie
18195;8,18532E+13;Restaurant
18196;4,49772E+13;Rayon fromagerie
18197;5,01006E+13;Alimentation générale
18198;3,88936E+13;Transformation de lait ou produits laitiers
18199;5,34682E+13;Restaurant
18200;8,50409E+13;Transformation de lait ou produits laitiers
18201;3,4865E+13;Entreposage de distribution de denrées alimentaires
18202;8,10978E+13;Purification/Expédition de coquillages
18203;4,11211E+13;Transformation de lait ou produits laitiers
18204;5,04041E+13;Restaurant
18205;7,75642E+13;Alimentation générale
18206;4,40006E+13;Transformation de lait ou produits laitiers
18207;4,30442E+13;Transport de denrées alimentaires
18208;8,03839E+13;Fromagerie|Alimentation générale|Boucherie-Charcuterie
18209;8,00018E+13;Producteur fermier
18210;3,37575E+13;Découpe de viandes de volailles/lagomorphe
18211;8,24563E+13;Transformation de produits carnés
18212;5,72172E+13;Restauration collective
18213;2,67205E+13;Restauration collective
18214;3,37575E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18215;3,78362E+13;Restauration collective
18216;8,5238E+13;Restaurant
18217;4,14337E+13;VH, VSM, préparation viandes boucherie
18218;5,3498E+13;Mareyage et préparation de produits de la pêche
18219;4,00365E+13;Alimentation générale|Boucherie-Charcuterie
18220;4,23457E+13;Traiteur
18221;3,19695E+13;Transformation de lait ou produits laitiers
18222;2,618E+13;Restauration collective
18223;3,53571E+13;Restauration collective
18224;8,8759E+13;Boucherie-Charcuterie
18225;3,37998E+13;Transformation de lait ou produits laitiers
18226;1,835E+13;Restauration collective
18227;4,89757E+13;Restaurant
18228;5,28917E+13;Producteur fermier
18229;4,20223E+13;Fromagerie|Boucherie-Charcuterie
18230;3,52309E+13;Boucherie-Charcuterie
18231;8,01348E+13;Transformation de lait ou produits laitiers
18232;7,53676E+13;Restaurant
18233;4,17658E+13;Boucherie-Charcuterie
18234;8,19659E+13;Restaurant
18235;5,20204E+13;Restauration collective
18236;4,08467E+13;Fromagerie|Boucherie-Charcuterie
18237;8,12613E+13;Boucherie-Charcuterie
18238;7,53291E+13;Centre d'emballage des oeufs
18239;7,98328E+13;Restaurant
18240;4,91742E+13;Restaurant
18241;4,03008E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18242;8,91436E+13;Fromagerie|Boucherie-Charcuterie
18243;7,51934E+13;Libre service
18244;3,87744E+13;Restaurant
18245;8,83394E+13;Fromagerie|Boucherie-Charcuterie
18246;8,20543E+13;Transformation de lait ou produits laitiers
18247;5,22058E+13;Restaurant
18248;8,29516E+13;Restaurant
18249;8,10824E+13;Transformation de lait ou produits laitiers
18250;5,29419E+13;Restaurant
18251;4,0383E+13;Transformation de lait ou produits laitiers
18252;4,41007E+13;Purification/Expédition de coquillages
18253;8,23635E+13;Traiteur|Boucherie-Charcuterie
18254;3,33328E+13;Caves d'affinage
18255;7,99319E+13;Mareyage et préparation de produits de la pêche
18256;7,52941E+13;Mareyage et préparation de produits de la pêche
18257;4,78635E+13;Centre d'emballage des oeufs
18258;8,30922E+13;Traiteur
18259;7,52046E+13;Restaurant
18260;8,33849E+13;Restaurant
18261;7,75613E+13;Restauration collective
18262;8,91161E+13;Producteur fermier
18263;4,23364E+13;Purification/Expédition de coquillages
18264;8,18295E+13;Traiteur
18265;4,50017E+13;Poissonnerie
18266;4,53825E+13;Commerce alimentaire
18267;5,23618E+13;Restaurant
18268;8,14973E+13;Restaurant
18269;7,94989E+13;Libre service|Alimentation générale|Traiteur
18270;8,30649E+13;Restaurant
18271;8,84962E+13;Libre service|Alimentation générale
18272;9,01107E+13;Restaurant
18273;4,11599E+13;Boucherie-Charcuterie
18274;8,12178E+13;Restaurant
18275;8,48756E+13;Restaurant
18276;8,88063E+13;Restaurant
18277;8,8289E+13;Rayon poissonnerie
18278;3,08702E+13;Restauration collective
18279;4,84525E+13;Transformation de lait ou produits laitiers
18280;8,44846E+13;Boucherie-Charcuterie
18281;4,02762E+13;Restauration collective
18282;3,13385E+13;Restauration collective
18283;7,93526E+13;Libre service
18284;8,81214E+13;Restaurant
18285;4,20134E+13;Restaurant
18286;8,24508E+13;Producteur fermier
18287;5,62072E+13;Restauration collective
18288;8,21722E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18289;3,25719E+13;Boucherie-Charcuterie
18290;8,12961E+13;Restauration collective
18291;3,09205E+13;Restauration collective
18292;4,77687E+13;Transformation de lait ou produits laitiers
18293;8,79456E+13;Restaurant
18294;4,00897E+13;Restaurant
18295;4,94479E+13;Boucherie-Charcuterie
18296;8,12065E+13;Métier de bouche
18297;5,38482E+13;Restaurant
18298;8,0812E+13;Restaurant
18299;8,29082E+13;Producteur fermier
18300;8,98105E+13;Traiteur|Boucherie-Charcuterie
18301;7,84754E+13;Restauration collective
18302;8,01313E+13;Alimentation générale
18303;3,8408E+13;Transformation de lait ou produits laitiers
18304;3,5246E+13;Rayon fromagerie
18305;8,10549E+13;Restaurant
18306;8,28107E+13;Transformation de lait ou produits laitiers
18307;5,28338E+13;Restaurant
18308;5,30662E+13;Restaurant
18309;4,44129E+13;Transformation de lait ou produits laitiers
18310;3,39701E+13;Restaurant
18311;4,00448E+13;Transformation de produits carnés
18312;3,40519E+13;Poissonnerie
18313;8,90722E+13;Restaurant
18314;4,1019E+13;Purification/Expédition de coquillages
18315;4,21033E+13;Centre d'emballage des oeufs
18316;8,50587E+13;Restaurant
18317;8,05356E+13;Purification/Expédition de coquillages
18318;8,12065E+13;Libre service|Rayon fromagerie|Alimentation générale
18319;8,42293E+13;Restaurant
18320;5,02673E+13;Restaurant
18321;7,91413E+13;Production de produits à base d'escargots
18322;8,03947E+13;Transformation de produits carnés
18323;8,38942E+13;Traiteur
18324;4,19601E+13;Restaurant
18325;3,78404E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18326;8,01501E+13;Transformation de lait ou produits laitiers
18327;8,54043E+13;Restaurant
18328;8,35402E+13;Restaurant
18329;7,92678E+13;Restauration collective
18330;8,03947E+13;Transformation de produits de la pêche
18331;4,03449E+13;Producteur fermier
18332;7,91026E+13;Restaurant
18333;5,22442E+13;Boucherie-Charcuterie
18334;4,01105E+13;Découpe de viande de boucherie
18335;4,52279E+13;Producteur fermier
18336;3,78948E+13;Purification/Expédition de coquillages
18337;4,39159E+12;Restauration collective
18338;3,45131E+13;Entreposage de distribution de denrées alimentaires
18339;5,01645E+13;Découpe de fromages
18340;8,13771E+13;Purification/Expédition de coquillages
18341;8,50414E+13;Autres activités de remise directe
18342;2,57808E+12;Entreposage non spécialisé de denrées alimentaires
18343;3,83987E+13;Découpe de viande de boucherie
18344;8,40969E+13;Autres activités de remise directe
18345;8,41453E+13;Restaurant
18346;8,03418E+13;Restaurant
18347;4,79737E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18348;4,28891E+13;Purification/Expédition de coquillages
18349;8,88476E+13;Restaurant
18350;3,83987E+13;Entreposage de distribution de denrées alimentaires
18351;8,37987E+13;Libre service|Alimentation générale
18352;4,03655E+13;Boucherie-Charcuterie
18353;4,88614E+13;Restaurant
18354;5,00009E+13;Restauration collective
18355;4,32248E+13;Découpe de viande de boucherie
18356;8,79139E+13;Boucherie-Charcuterie
18357;4,19707E+13;Restauration collective
18358;5,17922E+13;Restauration collective
18359;8,93648E+13;Restaurant
18360;3,42081E+13;Boucherie-Charcuterie
18361;8,81384E+13;Restaurant
18362;8,17671E+13;Boucherie-Charcuterie
18363;8,34273E+13;Restaurant
18364;3,37575E+13;Transformation de produits carnés
18365;4,91168E+13;Restaurant
18366;4,12576E+13;Restauration collective
18367;8,92322E+13;Centre d'emballage des oeufs
18368;6,4568E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18369;5,04821E+13;Boucherie-Charcuterie
18370;8,19927E+13;Restaurant
18371;7,97806E+13;Boucherie-Charcuterie
18372;4,30055E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18373;8,90877E+13;Rayon pain/viennoiserie/pâtisserie
18374;6,4568E+13;Découpe de viandes de volailles/lagomorphe
18375;8,79141E+13;Boucherie-Charcuterie
18376;4,83221E+13;Mareyage et préparation de produits de la pêche
18377;8,21438E+13;Restaurant
18378;4,48758E+13;Libre service|Alimentation générale
18379;4,83221E+13;VH, VSM, préparation viandes boucherie
18380;3,03495E+13;Restauration collective
18381;4,94E+13;Restauration collective
18382;4,83221E+13;Découpe de viande de boucherie
18383;4,87655E+13;Transformation de produits carnés
18384;8,08854E+13;Restaurant
18385;7,89002E+13;Producteur fermier
18386;5,72102E+13;Transport de denrées alimentaires
18387;4,89135E+13;Entreposage non spécialisé de denrées alimentaires
18388;3,88837E+13;Restauration collective
18389;4,49867E+13;Découpe de viande de boucherie
18390;8,80123E+13;Restaurant
18391;3,01165E+13;Transformation de lait ou produits laitiers
18392;4,49291E+13;Purification/Expédition de coquillages
18393;4,78781E+13;Restaurant
18394;3,85125E+13;Rayon poissonnerie
18395;8,84125E+13;Commerce alimentaire
18396;3,99596E+13;Restaurant
18397;8,22596E+13;Libre service
18398;3,90071E+13;Producteur fermier
18399;8,85277E+13;Restaurant
18400;8,14747E+13;Boulangerie-Pâtisserie
18401;5,12052E+13;Restauration collective
18402;8,34986E+13;Restaurant
18403;4,84775E+13;Restaurant
18404;5,13393E+13;Boucherie-Charcuterie
18405;3,80544E+13;Transport de denrées alimentaires
18406;5,52044E+13;Restauration collective
18407;8,90132E+13;Boulangerie-Pâtisserie
18408;7,79041E+13;Restauration collective
18409;8,03733E+13;Restaurant
18410;4,35257E+13;Transformation de produits carnés
18411;4,08302E+13;Transformation de produits carnés
18412;8,19241E+13;Restaurant
18413;8,91862E+13;Restaurant
18414;9,02937E+13;Restaurant
18415;4,35257E+13;Découpe de viande de boucherie
18416;7,85194E+13;Restauration collective
18417;8,32469E+13;Restaurant
18418;3,9192E+13;Producteur fermier
18419;3,43002E+13;Producteur fermier
18420;8,07475E+13;Centre d'emballage des oeufs
18421;7,92445E+13;Traiteur
18422;2,6011E+13;Restauration collective
18423;8,33225E+13;Restauration collective
18424;5,20794E+13;Restaurant
18425;4,37928E+13;Restaurant
18426;5,01023E+13;Restaurant
18427;4,80907E+13;Producteur fermier
18428;8,40256E+13;Producteur fermier
18429;4,4102E+13;Entreposage de produits de la pêche
18430;5,15356E+13;Producteur fermier
18431;3,38173E+13;Transformation de produits carnés
18432;4,49073E+13;Producteur fermier
18433;7,53761E+13;Transformation de produits carnés
18434;2,67411E+13;Restauration collective
18435;8,8963E+13;Restaurant
18436;4,14594E+13;Préparation de produits composés
18437;3,90704E+13;Restauration collective
18438;8,10813E+13;Restaurant
18439;8,51419E+13;Restaurant
18440;8,44846E+13;Restaurant
18441;3,42413E+13;Transformation de produits carnés
18442;8,81037E+13;Restaurant
18443;8,98065E+13;Centre d'emballage des oeufs
18444;8,78828E+13;Restaurant
18445;8,12475E+13;Restaurant
18446;7,79655E+13;Restauration collective
18447;4,94564E+13;Purification/Expédition de coquillages
18448;4,92212E+13;Producteur fermier
18449;3,82384E+13;Restauration collective
18450;5,2093E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18451;8,2752E+13;Libre service
18452;8,2752E+13;Fromagerie
18453;8,18856E+13;Producteur fermier
18454;8,2752E+13;Traiteur
18455;8,40951E+13;Restaurant
18456;8,05065E+13;Restaurant
18457;4,28623E+13;Restaurant
18458;4,29754E+13;Poissonnerie
18459;8,41915E+13;Restaurant
18460;5,20526E+13;Purification/Expédition de coquillages
18461;4,1183E+13;Transport de denrées alimentaires
18462;4,82307E+13;Producteur fermier
18463;8,88731E+13;Rayon poissonnerie
18464;7,84259E+13;Restauration collective
18465;3,47618E+13;Transformation de produits carnés
18466;3,20229E+13;Découpe de viande de boucherie
18467;8,30765E+13;Restaurant
18468;7,92113E+13;Producteur fermier
18469;3,20229E+13;Entreposage de viande de boucherie
18470;3,20229E+13;Vente en gros de viande de boucherie
18471;3,82791E+13;Transformation de produits carnés
18472;3,17886E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18473;8,0054E+13;Mareyage et préparation de produits de la pêche
18474;8,40545E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18475;3,11587E+13;Restauration collective
18476;8,5195E+13;Restaurant
18477;8,531E+13;Restaurant
18478;2,64902E+13;Restauration collective
18479;9,02256E+13;Restaurant
18480;4,97568E+13;Restaurant
18481;8,45228E+13;Restaurant
18482;3,94971E+13;Transformation de lait ou produits laitiers
18483;8,41984E+13;Traiteur
18484;8,28071E+13;Restaurant
18485;5,29236E+13;Restauration collective
18486;8,10985E+13;Centre d'emballage des oeufs
18487;3,25646E+13;Transformation de produits de la pêche
18488;8,03947E+13;Production d'œuf liquide d'ovoproduit et produits à base œuf
18489;3,79479E+13;Découpe de viandes de volailles/lagomorphe
18490;5,28607E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18491;5,29561E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18492;5,01275E+13;Transformation de produits carnés
18493;4,83222E+13;Restaurant
18494;3,31706E+13;Découpe de viande de boucherie
18495;4,78838E+13;Rayon boucherie-charcuterie
18496;3,93939E+13;Restauration collective
18497;7,9411E+13;Restaurant
18498;3,39715E+13;Restaurant
18499;3,25965E+13;Libre service|Rayon poissonnerie|Rayon fromagerie|Rayon pain/viennoiserie/pâtisserie|Rayon boucherie-charcuterie
18500;5,09746E+13;Restaurant
18501;7,98013E+13;Restaurant
18502;5,31127E+13;Restaurant
18503;5,01275E+13;VH, VSM, préparation viandes boucherie
18504;3,9405E+13;Transformation de lait ou produits laitiers
18505;8,30048E+13;Restaurant
18506;4,44882E+13;Restaurant
18507;3,9405E+13;Producteur fermier
18508;7,88116E+13;Vivier produits de la pêche
18509;2,00034E+13;Restauration collective
18510;7,75591E+13;Restauration collective
18511;3,42653E+13;Transformation de lait ou produits laitiers
18512;4,21529E+13;Mareyage et préparation de produits de la pêche
18513;7,93437E+13;Restaurant
18514;3,251E+13;Transformation de lait ou produits laitiers
18515;4,21529E+13;Transformation de produits de la pêche
18516;8,14861E+13;Restaurant
18517;7,91924E+13;Restaurant
18518;3,44811E+13;Restauration collective
18519;8,4189E+13;Transformation de produits carnés
18520;5,31809E+13;Purification/Expédition de coquillages
18521;5,0017E+13;Restauration collective
18522;8,90877E+13;Libre service
18523;5,37694E+13;Boucherie-Charcuterie
18524;3,44159E+13;Transformation de produits carnés
18525;4,19334E+13;Restaurant
18526;4,01917E+13;Restauration collective
18527;3,48419E+13;Producteur fermier
18528;4,28268E+13;Rayon poissonnerie|Rayon fromagerie
18529;8,88385E+13;Restaurant
18530;3,39597E+13;Libre service
18531;3,44793E+13;Transformation de produits carnés
18532;7,50695E+13;Restaurant
18533;7,88116E+13;Purification/Expédition de coquillages
18534;8,30214E+13;Boucherie-Charcuterie
18535;3,2226E+13;Découpe de viandes de volailles/lagomorphe
18536;8,88742E+13;Restaurant
18537;7,75022E+13;Restauration collective
18538;3,2226E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18539;8,11598E+13;Restaurant
18540;8,41647E+13;Restaurant
18541;5,14493E+13;Restaurant
18542;4,5395E+13;Transformation de produits carnés
18543;8,50251E+13;Producteur fermier
18544;8,1054E+13;Restaurant
18545;7,52013E+13;Boulangerie-Pâtisserie
18546;8,92817E+13;Restaurant
18547;4,30385E+13;Restaurant
18548;8,31611E+13;Métier de bouche
18549;8,38439E+13;Rayon boucherie-charcuterie
18550;8,49578E+13;Boulangerie-Pâtisserie
18551;7,83938E+13;Restauration collective
18552;5,19474E+13;Restaurant
18553;6,385E+13;Transformation de produits carnés
18554;7,53761E+13;Entreposage de distribution de denrées alimentaires
18555;6,28501E+13;Découpe de viande de boucherie
18556;5,353E+13;Centre d'emballage des oeufs
18557;4,21804E+13;Transformation de lait ou produits laitiers
18558;4,49772E+13;Rayon boucherie-charcuterie
18559;3,79467E+13;Centre d'emballage des oeufs
18560;3,26261E+13;Producteur fermier
18561;8,90857E+13;Libre service|Alimentation générale
18562;3,42754E+13;Restaurant
18563;7,8143E+13;Transformation de lait ou produits laitiers
18564;4,51181E+13;Boulangerie-Pâtisserie
18565;7,75672E+13;Alimentation générale
18566;2,00041E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18567;3,2841E+13;Transformation de produits carnés
18568;7,94674E+13;Boulangerie-Pâtisserie
18569;4,19318E+13;Restauration collective
18570;8,12356E+13;Boulangerie-Pâtisserie
18571;8,28763E+13;Restaurant
18572;8,24787E+13;Restaurant
18573;8,29651E+13;Restaurant
18574;8,94996E+13;Restaurant
18575;8,42759E+13;Purification/Expédition de coquillages
18576;8,80437E+13;Traiteur
18577;8,33028E+13;Restaurant
18578;7,90284E+13;Métier de bouche
18579;4,11358E+13;Restaurant
18580;8,87504E+13;Restaurant
18581;8,20437E+13;Restaurant
18582;3,38173E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
18583;8,23918E+13;Transport de denrées alimentaires
18584;1,822E+13;Restauration collective
18585;8,31098E+13;Traiteur
18586;3,34083E+13;Fromagerie|Boucherie-Charcuterie
18587;8,93032E+13;Restaurant
18588;4,32593E+13;Restaurant
18589;8,11025E+13;Restaurant
18590;7,9476E+13;Traiteur
18591;7,50071E+13;Restaurant
18592;4,10611E+13;Restaurant
18593;7,99315E+13;Producteur fermier
18594;8,48746E+13;Restaurant
18595;8,89692E+13;Fromagerie|Alimentation générale
18596;8,2752E+13;Boulangerie-Pâtisserie
18597;2,52902E+13;Restauration collective
18598;3,44477E+13;Découpe de viande de boucherie
18599;8,24356E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18600;3,30318E+13;Découpe de viandes de volailles/lagomorphe
18601;7,82031E+13;Restauration collective
18602;7,51815E+13;Restaurant
18603;2,187E+13;Restauration collective
18604;8,09597E+13;Transformation de lait ou produits laitiers
18605;8,51392E+13;Restaurant
18606;8,30276E+13;Boucherie-Charcuterie
18607;4,43847E+13;Restaurant
18608;3,83471E+13;Restauration collective
18609;4,87601E+13;Transport de denrées alimentaires
18610;3,40716E+13;Transport de denrées alimentaires
18611;8,1253E+13;Restaurant
18612;4,41824E+13;Producteur fermier
18613;8,01057E+13;Centre d'emballage des oeufs
18614;4,94255E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18615;2,46201E+13;Restauration collective
18616;3,90413E+13;Restaurant
18617;4,53059E+13;Boulangerie-Pâtisserie
18618;8,30888E+13;Restaurant
18619;2,0002E+13;Restauration collective
18620;4,14333E+13;Restaurant
18621;7,88572E+13;Restaurant
18622;8,79296E+13;Transformation de lait ou produits laitiers
18623;8,40579E+13;Alimentation générale|Boucherie-Charcuterie
18624;5,31227E+13;Commerce alimentaire
18625;3,99279E+13;Boucherie-Charcuterie
18626;8,14125E+13;Restaurant
18627;1,97209E+13;Restauration collective
18628;5,6378E+13;Transformation de lait ou produits laitiers
18629;8,38554E+13;Boucherie-Charcuterie
18630;8,04932E+13;Restaurant
18631;8,22102E+13;Producteur fermier
18632;4,00514E+13;Commerce alimentaire
18633;8,03347E+13;Restaurant
18634;3,79479E+13;Découpe de viande de boucherie
18635;3,24238E+13;Commerce alimentaire
18636;4,10454E+13;Transformation de lait ou produits laitiers
18637;5,01041E+13;Purification/Expédition de coquillages
18638;8,38464E+13;Boucherie-Charcuterie
18639;8,78312E+13;Restaurant
18640;4,90642E+13;Restaurant
18641;5,01275E+13;Transformation de produits de la pêche
18642;8,90099E+13;Restaurant
18643;7,76221E+13;Transformation de produits carnés
18644;5,39032E+13;Transformation de lait ou produits laitiers
18645;7,88116E+13;Mareyage et préparation de produits de la pêche
18646;8,38877E+13;Alimentation générale
18647;5,39687E+13;Transformation de lait ou produits laitiers
18648;8,81898E+13;Restaurant
18649;4,82302E+13;Centre d'emballage des oeufs
18650;4,011E+13;Producteur fermier
18651;8,90157E+13;Autres activités de remise directe
18652;1,98401E+13;Restauration collective
18653;4,5395E+13;VH, VSM, préparation viandes boucherie
18654;4,97885E+13;Vivier produits de la pêche
18655;8,31623E+13;Restaurant
18656;F00000158001;Libre service
18657;4,00758E+13;Transformation de lait ou produits laitiers
18658;4,5395E+13;Découpe de viande de boucherie
18659;8,14905E+13;Boulangerie-Pâtisserie
18660;7,92237E+13;Restauration collective
18661;5,31809E+13;Autres activités de remise directe
18662;5,38455E+13;Producteur fermier
18663;8,50108E+13;Restaurant
18664;8,8153E+13;Découpe de gros gibier d'élevage
18665;8,21063E+13;Libre service|Rayon boucherie-charcuterie
18666;5,29264E+13;Restauration collective
18667;7,94994E+13;Transformation de lait ou produits laitiers
18668;4,92729E+13;Restaurant
18669;8,8153E+13;Découpe de viandes de volailles/lagomorphe
18670;4,13758E+13;Rayon boucherie-charcuterie
18671;7,85661E+13;Restauration collective
18672;4,23847E+13;Restauration collective
18673;8,8153E+13;VH, VSM, préparation viandes boucherie
18674;6,385E+13;Transformation de produits de la pêche
18675;8,39377E+13;Centre d'emballage des oeufs
18676;8,08647E+13;Restaurant
18677;4,85022E+13;Producteur fermier
18678;4,22934E+13;Restaurant
18679;8,49352E+13;Restaurant
18680;3,85022E+13;Transformation de lait ou produits laitiers
18681;8,17422E+13;Restaurant
18682;9,00611E+13;Restaurant
18683;8,99436E+13;Restaurant
18684;9,02191E+13;Restaurant
18685;8,30093E+13;Traiteur|Boucherie-Charcuterie
18686;8,52684E+13;Restaurant
18687;5,32092E+13;Producteur fermier
18688;5,25217E+13;Restauration collective
18689;4,22459E+13;Restauration collective
18690;8,84526E+13;Restaurant
18691;8,37988E+13;Restaurant
18692;8,17718E+13;Restaurant
18693;6,28501E+13;Transformation de produits carnés
18694;8,44615E+13;Restaurant
18695;5,22067E+13;Restaurant
18696;3,89817E+13;Restaurant
18697;8,51902E+13;Boucherie-Charcuterie
18698;3,97955E+13;Producteur fermier
18699;8,44864E+13;Restaurant
18700;3,38394E+13;Transformation de produits carnés
18701;8,29379E+13;Transformation de lait ou produits laitiers
18702;3,30318E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
18703;8,53267E+13;Boulangerie-Pâtisserie
18704;3,21264E+13;Restauration collective
18705;3,22566E+13;Restaurant
18706;8,03676E+13;Restaurant
18707;5,01196E+13;Centre d'emballage des oeufs
18708;8,01688E+13;Transformation de lait ou produits laitiers
18709;8,39839E+13;Restauration collective
18710;8,17517E+13;Libre service
18711;8,23055E+13;Restaurant
18712;3,98518E+13;Purification/Expédition de coquillages
18713;8,49157E+13;Restaurant
18714;4,13527E+13;Libre service
18715;5,12386E+13;Restaurant
18716;9,57508E+13;Transformation de produits carnés
18717;8,51612E+13;Restaurant
