;SIRET;ods_type_activite
22114;3,44979E+13;Autres
22115;3,80636E+13;Autres
22116;8,82059E+13;Autres
22117;8,38387E+13;Autres
22118;4,34925E+13;Lait et produits laitiers
22119;4,88236E+13;Autres
22120;4,28244E+13;Autres
22121;8,51683E+13;Autres
22122;4,90428E+13;Autres
22123;4,20889E+13;Autres
22124;3,43267E+13;Lait et produits laitiers
22125;3,25722E+13;Autres
22126;4,32001E+13;Produits de la mer et d'eau douce
22127;8,48231E+13;Autres
22128;8,51771E+13;Autres
22129;4,91716E+13;Autres
22130;8,20293E+13;Autres
22131;8,12305E+13;Autres
22132;3,79567E+13;Lait et produits laitiers
22133;8,78362E+13;Autres
22134;8,37471E+13;Autres
22135;5,10846E+13;Autres
22136;4,81565E+13;Viandes et produits carnés
22137;8,88401E+13;Autres
22138;4,39976E+13;Autres
22139;8,20062E+13;Autres
22140;4,28268E+13;Autres
22141;8,89042E+13;Autres
22142;5,0764E+13;Transport et entreposage de denrées alimentaires
22143;4,43056E+13;Autres
22144;4,24403E+13;Autres
22145;4,28268E+13;Autres
22146;5,09039E+13;Autres
22147;8,30018E+13;Autres
22148;7,5123E+13;Viandes et produits carnés
22149;4,32613E+13;Autres
22150;5,24081E+13;Autres
22151;3,31097E+13;Abattoirs
22152;5,07718E+13;Abattoirs
22153;8,30453E+13;Autres
22154;2,18003E+13;Autres
22155;4,87603E+13;Autres
22156;5,0937E+13;Abattoirs
22157;2,681E+13;Autres
22158;5,32433E+13;Autres
22159;7,95005E+13;Autres
22160;4,02278E+13;Autres
22161;3,41174E+13;Autres
22162;5,1112E+13;Lait et produits laitiers
22163;4,49531E+13;Autres
22164;3,35355E+13;Autres
22165;4,11417E+13;Autres
22166;4,28268E+13;Autres
22167;3,23306E+13;Autres
22168;4,33269E+13;Produits de la mer et d'eau douce
22169;3,85194E+13;Produits de la mer et d'eau douce
22170;2,00022E+13;Autres
22171;3,31128E+13;Autres
22172;7,88926E+13;Autres
22173;3,23707E+13;Transport et entreposage de denrées alimentaires
22174;8,90261E+13;Autres
22175;4,28268E+13;Autres
22176;4,53456E+13;Autres
22177;2,13401E+13;Autres
22178;5,4695E+13;Viandes et produits carnés
22179;8,38847E+13;Viandes et produits carnés
22180;3,50664E+13;Autres
22181;8,39338E+13;Autres
22182;5,13238E+13;Autres
22183;4,89431E+13;Autres
22184;4,53775E+13;Autres
22185;3,16187E+13;Abattoirs
22186;2,15601E+13;Autres
22187;5,08823E+13;Autres
22188;3,19814E+13;Viandes et produits carnés
22189;8,37805E+13;Autres
22190;8,25294E+13;Autres
22191;3,50658E+13;Autres
22192;8,82682E+13;Autres
22193;8,89008E+13;Autres
22194;3,40019E+13;Autres
22195;5,04352E+13;Produits de la mer et d'eau douce
22196;3,38253E+13;Autres
22197;4,10285E+13;Autres
22198;8,82682E+13;Autres
22199;8,3926E+13;Autres
22200;8,38847E+13;Viandes et produits carnés
22201;2,601E+13;Autres
22202;7,50543E+13;Abattoirs
22203;3,52839E+13;Autres
22204;3,51183E+13;Abattoirs
22205;8,8142E+13;Autres
22206;5,3477E+13;Œufs et ovoproduits
22207;7,76727E+13;Viandes et produits carnés
22208;3,87838E+13;Produits de la mer et d'eau douce
22209;2,60603E+13;Autres
22210;8,80931E+13;Autres
22211;2,64403E+13;Autres
22212;8,01781E+13;Autres
22213;4,17819E+13;Autres
22214;4,33433E+13;Autres
22215;4,02621E+13;Autres
22216;8,80878E+13;Autres
22217;5,02093E+13;Autres
22218;8,51761E+13;Autres
22219;4,32718E+13;Autres
22220;3,53347E+13;Viandes et produits carnés
22221;8,01939E+13;Autres
22222;4,8538E+13;Autres
22223;7,97942E+13;Autres
22224;4,87687E+13;Autres
22225;8,97817E+13;Autres
22226;5,25134E+13;Autres
22227;8,77519E+13;Autres
22228;8,91343E+13;Autres
22229;7,7568E+13;Autres
22230;3,79057E+13;Lait et produits laitiers
22231;3,84379E+13;Produits de la mer et d'eau douce
22232;8,29141E+13;Autres
22233;4,28268E+13;Autres
22234;8,8066E+13;Autres
22235;3,82878E+13;Viandes et produits carnés
22236;4,23565E+13;Autres
22237;4,48798E+13;Produits de la mer et d'eau douce
22238;3,82878E+13;Viandes et produits carnés
22239;7,75672E+13;Autres
22240;5,03466E+13;Lait et produits laitiers
22241;3,82878E+13;Viandes et produits carnés
22242;4,22749E+13;Autres
22243;8,44438E+13;Autres
22244;6,7672E+13;Transport et entreposage de denrées alimentaires
22245;4,81854E+13;Autres
22246;5,34292E+13;Autres
22247;6,7672E+13;Viandes et produits carnés
22248;3,35015E+13;Autres
22249;8,93142E+13;Autres
22250;8,0191E+13;Autres
22251;2,674E+13;Autres
22252;5,29228E+13;Autres
22253;8,3885E+13;Autres
22254;8,21463E+13;Autres
22255;8,40172E+13;Autres
22256;5,29801E+13;Autres
22257;4,28268E+13;Autres
22258;8,52807E+13;Autres
22259;8,49315E+13;Autres
22260;4,28268E+13;Autres
22261;8,91856E+13;Autres
22262;8,39793E+13;Autres
22263;4,28268E+13;Autres
22264;7,52015E+13;Produits de la mer et d'eau douce
22265;2,19401E+13;Autres
22266;4,28268E+13;Autres
22267;3,43184E+13;Lait et produits laitiers
22268;8,21105E+13;Autres
22269;5,4695E+13;Viandes et produits carnés
22270;8,38448E+13;Autres
22271;3,38253E+13;Transport et entreposage de denrées alimentaires
22272;8,40329E+13;Autres
22273;4,28268E+13;Autres
22274;4,23844E+13;Autres
22275;3,00726E+13;Autres
22276;8,41156E+13;Autres
22277;8,02485E+13;Autres
22278;8,20473E+13;Autres
22279;8,82156E+13;Autres
22280;3,91356E+13;Autres
22281;3,47962E+13;Lait et produits laitiers
22282;2,66701E+13;Autres
22283;8,33737E+13;Autres
22284;4,28268E+13;Autres
22285;3,26277E+13;Transport et entreposage de denrées alimentaires
22286;4,32046E+13;Produits de la mer et d'eau douce
22287;3,93711E+13;Lait et produits laitiers
22288;8,17389E+13;Autres
22289;2,17603E+13;Autres
22290;3,49746E+13;Œufs et ovoproduits
22291;3,49603E+13;Abattoirs
22292;3,78925E+13;Autres
22293;7,53654E+13;Abattoirs
22294;4,28268E+13;Autres
22295;5,00894E+13;Autres
22296;2,00054E+13;Autres
22297;3,19226E+13;Autres
22298;2,66202E+13;Autres
22299;3,13104E+13;Transport et entreposage de denrées alimentaires
22300;5,03456E+13;Viandes et produits carnés
22301;8,9745E+13;Autres
22302;4,21033E+13;Produits de la mer et d'eau douce
22303;8,48889E+13;Autres
22304;3,19026E+13;Viandes et produits carnés
22305;2,15603E+13;Autres
22306;2,194E+13;Autres
22307;3,94394E+13;Lait et produits laitiers
22308;3,51366E+13;Autres
22309;8,8861E+13;Autres
22310;8,39011E+13;Autres
22311;5,31854E+13;Autres
22312;8,80924E+13;Autres
22313;8,29356E+13;Autres
22314;8,12769E+13;Autres
22315;8,38884E+13;Autres
22316;4,98124E+13;Viandes et produits carnés
22317;2,675E+13;Autres
22318;3,3465E+13;Produits de la mer et d'eau douce
22319;3,80085E+13;Autres
22320;4,13474E+13;Autres
22321;7,91138E+13;Autres
22322;5,22056E+13;Autres
22323;2,68709E+13;Autres
22324;5,39707E+13;Autres
22325;5,11445E+13;Autres
22326;2,129E+13;Autres
22327;7,94245E+13;Autres
22328;5,28966E+13;Autres
22329;8,12179E+13;Œufs et ovoproduits
22330;8,28354E+13;Autres
22331;8,90259E+13;Autres
22332;8,25294E+13;Autres
22333;7,8692E+13;Autres
22334;4,11772E+13;Autres
22335;7,75689E+13;Autres
22336;8,17439E+13;Autres
22337;8,28821E+13;Autres
22338;8,43614E+13;Autres
22339;7,8692E+13;Autres
22340;4,93036E+13;Autres
22341;5,02971E+13;Autres
22342;3,23707E+13;Produits de la mer et d'eau douce
22343;8,20614E+13;Autres
22344;2,63201E+13;Autres
22345;7,8692E+13;Autres
22346;5,08357E+13;Transport et entreposage de denrées alimentaires
22347;5,72057E+13;Autres
22348;4,21636E+13;Autres
22349;7,80227E+13;Autres
22350;7,92294E+13;Autres
22351;2,67801E+13;Autres
22352;7,91375E+13;Viandes et produits carnés
22353;8,33261E+13;Produits de la mer et d'eau douce
22354;3,19814E+13;Autres
22355;2,56004E+13;Autres
22356;8,24197E+13;Autres
22357;3,19814E+13;Viandes et produits carnés
22358;7,99212E+13;Œufs et ovoproduits
22359;9,68202E+13;Viandes et produits carnés
22360;4,2652E+13;Abattoirs
22361;7,91375E+13;Viandes et produits carnés
22362;8,2913E+13;Autres
22363;4,2652E+13;Viandes et produits carnés
22364;1,30021E+13;Viandes et produits carnés
22365;8,12769E+13;Autres
22366;8,94328E+13;Autres
22367;4,51242E+13;Viandes et produits carnés
22368;4,28268E+13;Autres
22369;3,53506E+13;Autres
22370;4,975E+13;Viandes et produits carnés
22371;3,98703E+13;Autres
22372;2,00086E+13;Autres
22373;4,8922E+13;Viandes et produits carnés
22374;8,13901E+13;Autres
22375;2,6421E+13;Autres
22376;8,43569E+13;Autres
22377;3,81831E+13;Autres
22378;5,4695E+13;Viandes et produits carnés
22379;3,18906E+13;Autres
22380;8,40401E+13;Autres
22381;4,28268E+13;Autres
22382;5,38203E+13;Autres
22383;5,01935E+13;Autres
22384;2,607E+13;Autres
22385;5,32064E+13;Autres
22386;5,04355E+13;Autres
22387;2,184E+13;Autres
22388;3,40913E+13;Autres
22389;8,23639E+13;Viandes et produits carnés
22390;5,31218E+13;Lait et produits laitiers
22391;3,79513E+13;Viandes et produits carnés
22392;8,3422E+13;Autres
22393;8,18471E+13;Autres
22394;5,2379E+13;Autres
22395;3,89156E+13;Autres
22396;8,33952E+13;Autres
22397;8,3955E+13;Autres
22398;8,91272E+13;Autres
22399;3,49052E+13;Autres
22400;8,32174E+13;Autres
22401;5,23613E+13;Autres
22402;4,9884E+13;Autres
22403;3,90803E+13;Autres
22404;8,12604E+13;Autres
22405;5,2247E+13;Autres
22406;2,593E+13;Autres
22407;8,11641E+13;Autres
22408;8,87551E+13;Autres
22409;8,13445E+13;Autres
22410;5,08357E+13;Viandes et produits carnés
22411;8,50117E+13;Autres
22412;8,49491E+13;Autres
22413;8,11641E+13;Autres
22414;4,98236E+13;Autres
22415;3,90168E+13;Produits de la mer et d'eau douce
22416;2,601E+13;Autres
22417;3,85194E+13;Produits de la mer et d'eau douce
22418;8,11168E+13;Autres
22419;7,91578E+13;Autres
22420;4,91734E+13;Autres
22421;3,43654E+13;Produits de la mer et d'eau douce
22422;5,08345E+13;Autres
22423;5,03674E+13;Autres
22424;5,1477E+13;Autres
22425;4,10603E+13;Autres
22426;8,01617E+13;Autres
22427;3,5408E+13;Lait et produits laitiers
22428;5,05083E+13;Abattoirs
22429;3,18125E+13;Autres
22430;9,0071E+13;Autres
22431;5,4695E+13;Viandes et produits carnés
22432;8,5008E+13;Autres
22433;7,99252E+13;Autres
22434;5,05083E+13;Transport et entreposage de denrées alimentaires
22435;3,87727E+13;Lait et produits laitiers
22436;8,78055E+13;Autres
22437;7,98073E+13;Autres
22438;5,00892E+13;Autres
22439;8,88377E+13;Lait et produits laitiers
22440;7,51322E+13;Autres
22441;7,7556E+13;Autres
22442;4,09959E+13;Viandes et produits carnés
22443;3,97443E+13;Abattoirs
22444;7,5358E+13;Autres
22445;7,93994E+13;Produits de la mer et d'eau douce
22446;3,97443E+13;Autres
22447;4,84136E+13;Autres
22448;3,79513E+13;Autres
22449;8,82837E+13;Autres
22450;8,08789E+13;Autres
22451;3,52117E+13;Autres
22452;4,81094E+13;Autres
22453;2,675E+13;Autres
22454;8,24153E+13;Autres
22455;4,39109E+13;Produits de la mer et d'eau douce
22456;4,98569E+13;Autres
22457;7,75552E+13;Autres
22458;8,27722E+13;Autres
22459;1,94201E+13;Autres
22460;4,18709E+13;Autres
22461;4,21033E+13;Autres
22462;3,18906E+13;Autres
22463;4,0174E+13;Lait et produits laitiers
22464;4,21033E+13;Produits de la mer et d'eau douce
22465;3,10887E+13;Autres
22466;3,99471E+13;Autres
22467;4,39317E+13;Autres
22468;3,47853E+13;Lait et produits laitiers
22469;4,42909E+13;Abattoirs
22470;3,17442E+13;Autres
22471;5,15332E+13;Produits de la mer et d'eau douce
22472;5,35027E+13;Abattoirs
22473;3,85378E+13;Abattoirs
22474;4,28268E+13;Autres
22475;4,78456E+13;Autres
22476;5,40091E+13;Autres
22477;8,85058E+13;Autres
22478;3,49655E+13;Produits de la mer et d'eau douce
22479;8,2999E+13;Autres
22480;5,72017E+13;Transport et entreposage de denrées alimentaires
22481;3,98344E+13;Autres
22482;7,92678E+13;Lait et produits laitiers
22483;4,11885E+13;Autres
22484;7,98979E+13;Autres
22485;8,19438E+13;Autres
22486;8,77657E+13;Autres
22487;8,1885E+13;Autres
22488;2,175E+13;Autres
22489;8,25212E+13;Autres
22490;3,27136E+13;Autres
22491;8,32099E+13;Autres
22492;3,32116E+13;Autres
22493;7,92193E+13;Autres
22494;4,13295E+13;Autres
22495;4,14723E+13;Autres
22496;7,75688E+13;Autres
22497;8,42395E+13;Autres
22498;4,17515E+13;Autres
22499;8,90557E+13;Autres
22500;4,33927E+13;Transport et entreposage de denrées alimentaires
22501;4,98268E+13;Transport et entreposage de denrées alimentaires
22502;2,675E+13;Autres
22503;3,87456E+13;Produits de la mer et d'eau douce
22504;4,12914E+13;Viandes et produits carnés
22505;7,92779E+13;Autres
22506;4,48978E+13;Produits de la mer et d'eau douce
22507;4,1384E+13;Autres
22508;8,82345E+13;Autres
22509;7,9474E+13;Autres
22510;9,02836E+13;Produits de la mer et d'eau douce
22511;8,81037E+13;Autres
22512;8,8791E+13;Autres
22513;4,33213E+13;Autres
22514;8,05108E+13;Autres
22515;4,15078E+13;Autres
22516;1,97618E+13;Autres
22517;8,82111E+13;Autres
22518;4,39917E+13;Autres
22519;2,00036E+13;Autres
22520;5,72017E+13;Viandes et produits carnés
22521;4,04049E+13;Abattoirs
22522;7,22057E+13;Autres
22523;5,72017E+13;Viandes et produits carnés
22524;3,29647E+13;Autres
22525;1,97803E+13;Autres
22526;1,98811E+13;Autres
22527;5,3284E+13;Autres
22528;2,103E+13;Autres
22529;8,90955E+13;Autres
22530;6,42051E+13;Autres
22531;5,72102E+13;Autres
22532;8,53218E+13;Produits de la mer et d'eau douce
22533;5,37538E+13;Autres
22534;8,81533E+13;Autres
22535;4,12914E+13;Viandes et produits carnés
22536;8,47631E+13;Autres
22537;3,2384E+13;Viandes et produits carnés
22538;8,77918E+13;Autres
22539;4,28268E+13;Autres
22540;3,2384E+13;Viandes et produits carnés
22541;8,53116E+13;Autres
22542;8,09817E+13;Autres
22543;4,919E+13;Produits de la mer et d'eau douce
22544;8,49279E+13;Lait et produits laitiers
22545;4,28117E+13;Lait et produits laitiers
22546;3,12239E+13;Lait et produits laitiers
22547;8,53442E+13;Autres
22548;4,28117E+13;Autres
22549;4,01806E+13;Transport et entreposage de denrées alimentaires
22550;7,22057E+13;Autres
22551;4,95215E+13;Produits de la mer et d'eau douce
22552;2,12401E+13;Autres
22553;8,98586E+13;Autres
22554;4,0076E+13;Abattoirs
22555;4,83962E+13;Autres
22556;4,98268E+13;Transport et entreposage de denrées alimentaires
22557;3,80396E+13;Autres
22558;8,40641E+13;Lait et produits laitiers
22559;7,75627E+13;Autres
22560;8,95159E+13;Autres
22561;1,84401E+13;Autres
22562;7,92275E+13;Autres
22563;4,85282E+13;Autres
22564;2,14302E+13;Autres
22565;4,20479E+13;Viandes et produits carnés
22566;3,21407E+13;Autres
22567;7,89208E+13;Autres
22568;3,34353E+13;Autres
22569;8,13064E+13;Autres
22570;4,28268E+13;Autres
22571;9,02651E+13;Autres
22572;8,29996E+13;Autres
22573;3,80168E+13;Autres
22574;3,15065E+13;Autres
22575;7,89856E+13;Lait et produits laitiers
22576;4,94854E+13;Autres
22577;8,4218E+13;Autres
22578;4,03438E+13;Lait et produits laitiers
22579;8,8066E+13;Autres
22580;4,39579E+13;Abattoirs
22581;4,52219E+13;Abattoirs
22582;7,77336E+13;Viandes et produits carnés
22583;3,89815E+13;Autres
22584;5,04514E+13;Autres
22585;7,51655E+13;Autres
22586;3,41486E+13;Lait et produits laitiers
22587;8,85371E+13;Autres
22588;4,28268E+13;Autres
22589;5,34705E+13;Viandes et produits carnés
22590;8,92229E+13;Viandes et produits carnés
22591;2,133E+13;Autres
22592;4,4061E+13;Autres
22593;4,14838E+13;Autres
22594;7,97876E+13;Viandes et produits carnés
22595;1,971E+13;Autres
22596;5,52083E+13;Autres
22597;4,51475E+13;Autres
22598;8,84638E+13;Autres
22599;5,52083E+13;Autres
22600;4,28268E+13;Autres
22601;P00001765001;Autres
22602;5,03874E+13;Autres
22603;8,38336E+13;Autres
22604;4,94369E+13;Abattoirs
22605;1,30021E+13;Viandes et produits carnés
22606;9,50455E+13;Autres
22607;4,13902E+13;Transport et entreposage de denrées alimentaires
22608;4,22195E+13;Autres
22609;8,44462E+13;Autres
22610;5,09657E+13;Autres
22611;4,9475E+13;Abattoirs
22612;8,90729E+13;Autres
22613;7,99273E+13;Produits de la mer et d'eau douce
22614;4,17857E+13;Abattoirs
22615;3,98144E+13;Autres
22616;7,99881E+13;Autres
22617;8,15151E+13;Lait et produits laitiers
22618;2,13301E+13;Autres
22619;4,40284E+13;Autres
22620;8,34333E+13;Œufs et ovoproduits
22621;8,22147E+13;Autres
22622;4,38907E+13;Autres
22623;8,18423E+13;Autres
22624;4,24466E+13;Transport et entreposage de denrées alimentaires
22625;2,19201E+13;Autres
22626;7,9799E+13;Autres
22627;8,39663E+13;Autres
22628;5,10087E+13;Viandes et produits carnés
22629;8,85063E+13;Autres
22630;7,89559E+13;Autres
22631;8,04171E+13;Autres
22632;4,04433E+13;Transport et entreposage de denrées alimentaires
22633;8,79905E+13;Autres
22634;5,10087E+13;Viandes et produits carnés
22635;4,30442E+13;Autres
22636;8,78592E+13;Autres
22637;4,25129E+13;Autres
22638;5,82017E+13;Autres
22639;1,96013E+13;Autres
22640;2,133E+13;Autres
22641;4,04433E+13;Viandes et produits carnés
22642;8,51511E+13;Autres
22643;5,25279E+13;Autres
22644;4,83558E+13;Autres
22645;7,75592E+13;Abattoirs
22646;2,14301E+13;Autres
22647;8,03404E+13;Autres
22648;5,52045E+13;Transport et entreposage de denrées alimentaires
22649;4,23953E+13;Autres
22650;5,27862E+13;Autres
22651;2,675E+13;Autres
22652;5,02146E+13;Autres
22653;3,22315E+13;Viandes et produits carnés
22654;1,924E+13;Autres
22655;1,953E+13;Autres
22656;3,18659E+13;Autres
22657;7,75592E+13;Abattoirs
22658;2,13703E+13;Autres
22659;5,35027E+13;Viandes et produits carnés
22660;7,75592E+13;Abattoirs
22661;1,9133E+13;Autres
22662;5,72102E+13;Autres
22663;1,95116E+13;Autres
22664;5,35186E+13;Autres
22665;8,38307E+13;Autres
22666;8,10285E+13;Autres
22667;8,8981E+13;Autres
22668;5,39132E+13;Autres
22669;7,75592E+13;Viandes et produits carnés
22670;3,94936E+13;Autres
22671;4,47541E+13;Autres
22672;8,12413E+13;Produits de la mer et d'eau douce
22673;2,675E+13;Autres
22674;8,24432E+13;Autres
22675;4,39301E+13;Autres
22676;8,31605E+13;Autres
22677;8,45014E+13;Produits de la mer et d'eau douce
22678;8,5025E+13;Autres
22679;7,75592E+13;Abattoirs
22680;8,13898E+13;Autres
22681;8,87971E+13;Autres
22682;4,79791E+13;Autres
22683;5,10703E+13;Lait et produits laitiers
22684;4,32003E+13;Produits de la mer et d'eau douce
22685;5,62023E+13;Autres
22686;2,14402E+13;Autres
22687;8,22024E+13;Produits de la mer et d'eau douce
22688;8,04766E+13;Transport et entreposage de denrées alimentaires
22689;4,1774E+13;Lait et produits laitiers
22690;4,1068E+13;Produits de la mer et d'eau douce
22691;1,97209E+13;Autres
22692;8,30381E+13;Autres
22693;1,9753E+13;Autres
22694;1,97535E+13;Autres
22695;8,31748E+13;Autres
22696;7,92139E+13;Autres
22697;4,79195E+13;Produits de la mer et d'eau douce
22698;7,75634E+13;Autres
22699;7,84313E+13;Autres
22700;5,10939E+13;Autres
22701;3,08449E+13;Autres
22702;4,28268E+13;Autres
22703;4,22387E+13;Transport et entreposage de denrées alimentaires
22704;8,2331E+13;Autres
22705;8,49616E+13;Autres
22706;8,08785E+13;Autres
22707;4,12914E+13;Viandes et produits carnés
22708;3,47741E+13;Abattoirs
22709;8,48753E+13;Autres
22710;8,53218E+13;Produits de la mer et d'eau douce
22711;5,12459E+13;Viandes et produits carnés
22712;1,96933E+13;Autres
22713;3,89179E+13;Lait et produits laitiers
22714;8,49328E+13;Viandes et produits carnés
22715;2,0004E+13;Autres
22716;2,10207E+13;Autres
22717;4,10684E+13;Autres
22718;2,00046E+13;Autres
22719;8,23054E+13;Autres
22720;2,11705E+13;Autres
22721;9,01911E+13;Autres
22722;8,01253E+13;Autres
22723;2,0004E+13;Autres
22724;7,94385E+13;Autres
22725;8,44474E+13;Autres
22726;8,18674E+13;Autres
22727;4,38963E+13;Produits de la mer et d'eau douce
22728;4,31315E+13;Lait et produits laitiers
22729;5,82011E+13;Autres
22730;8,12739E+13;Produits de la mer et d'eau douce
22731;1,966E+13;Autres
22732;5,02206E+13;Autres
22733;7,8494E+13;Autres
22734;8,32289E+13;Autres
22735;4,14337E+13;Viandes et produits carnés
22736;8,12739E+13;Produits de la mer et d'eau douce
22737;4,11127E+13;Autres
22738;5,27643E+13;Autres
22739;5,032E+13;Abattoirs
22740;4,98268E+13;Transport et entreposage de denrées alimentaires
22741;4,14337E+13;Viandes et produits carnés
22742;8,77519E+13;Autres
22743;4,98268E+13;Autres
22744;4,14337E+13;Viandes et produits carnés
22745;8,77944E+13;Autres
22746;8,23173E+13;Autres
22747;4,18637E+13;Transport et entreposage de denrées alimentaires
22748;4,39609E+13;Lait et produits laitiers
22749;7,92211E+13;Autres
22750;4,919E+13;Produits de la mer et d'eau douce
22751;7,92856E+13;Lait et produits laitiers
22752;4,13696E+13;Autres
22753;3,44477E+13;Viandes et produits carnés
22754;8,78302E+13;Autres
22755;3,2384E+13;Viandes et produits carnés
22756;3,43078E+13;Autres
22757;8,97952E+13;Autres
22758;7,80878E+13;Autres
22759;5,22531E+13;Autres
22760;3,88083E+13;Autres
22761;F00000020001;Viandes et produits carnés
22762;7,78396E+13;Autres
22763;3,33222E+13;Transport et entreposage de denrées alimentaires
22764;8,39374E+13;Autres
22765;8,28188E+13;Autres
22766;4,1692E+13;Viandes et produits carnés
22767;4,34679E+13;Lait et produits laitiers
22768;8,081E+13;Autres
22769;8,93618E+13;Produits de la mer et d'eau douce
22770;8,09089E+13;Autres
22771;3,33222E+13;Viandes et produits carnés
22772;3,14972E+13;Transport et entreposage de denrées alimentaires
22773;4,48306E+13;Produits de la mer et d'eau douce
22774;4,15305E+13;Autres
22775;3,14972E+13;Viandes et produits carnés
22776;8,18591E+13;Autres
22777;1,96222E+13;Autres
22778;8,84213E+13;Autres
22779;4,28268E+13;Autres
22780;3,39128E+13;Autres
22781;5,32118E+13;Autres
22782;3,80585E+13;Autres
22783;8,783E+13;Autres
22784;4,28268E+13;Autres
22785;3,35116E+13;Produits de la mer et d'eau douce
22786;7,88035E+13;Viandes et produits carnés
22787;8,91939E+13;Transport et entreposage de denrées alimentaires
22788;8,42101E+13;Viandes et produits carnés
22789;4,43276E+13;Autres
22790;4,28268E+13;Autres
22791;8,03306E+13;Autres
22792;9,01814E+13;Autres
22793;4,02575E+13;Viandes et produits carnés
22794;7,75634E+13;Autres
22795;2,14702E+13;Autres
22796;8,34157E+13;Autres
22797;4,87646E+13;Lait et produits laitiers
22798;4,28268E+13;Autres
22799;4,02575E+13;Viandes et produits carnés
22800;8,27786E+13;Produits de la mer et d'eau douce
22801;2,13305E+13;Autres
22802;4,02575E+13;Viandes et produits carnés
22803;4,28268E+13;Autres
22804;4,4259E+13;Autres
22805;8,53735E+13;Autres
22806;3,88322E+13;Œufs et ovoproduits
22807;3,82401E+13;Autres
22808;5,18437E+13;Autres
22809;4,81961E+13;Autres
22810;2,13304E+13;Autres
22811;4,79218E+13;Autres
22812;8,27951E+13;Autres
22813;4,99483E+13;Autres
22814;8,38694E+13;Autres
22815;3,51069E+13;Autres
22816;4,99949E+13;Produits de la mer et d'eau douce
22817;8,78413E+13;Autres
22818;4,28268E+13;Autres
22819;7,50527E+13;Autres
22820;8,81264E+13;Autres
22821;8,38941E+13;Autres
22822;8,14546E+13;Autres
22823;4,28268E+13;Autres
22824;5,29243E+13;Autres
22825;8,00659E+13;Autres
22826;3,78909E+13;Autres
22827;4,31768E+13;Autres
22828;7,80034E+13;Autres
22829;F00000154001;Autres
22830;8,48436E+13;Autres
22831;1,30028E+13;Viandes et produits carnés
22832;3,31242E+13;Lait et produits laitiers
22833;8,50219E+13;Autres
22834;4,28268E+13;Autres
22835;8,02133E+13;Autres
22836;4,01254E+13;Abattoirs
22837;4,10409E+13;Autres
22838;1,30028E+13;Viandes et produits carnés
22839;7,8875E+13;Autres
22840;2,15602E+13;Produits de la mer et d'eau douce
22841;5,22054E+13;Autres
22842;2,18401E+13;Autres
22843;8,9327E+13;Autres
22844;4,23599E+13;Lait et produits laitiers
22845;8,49742E+13;Autres
22846;8,19534E+13;Autres
22847;8,83206E+13;Autres
22848;8,41383E+13;Autres
22849;4,28268E+13;Autres
22850;8,5245E+13;Autres
22851;1,822E+13;Produits de la mer et d'eau douce
22852;2,16601E+13;Autres
22853;5,14097E+13;Lait et produits laitiers
22854;8,41369E+13;Autres
22855;3,16102E+13;Autres
22856;3,8146E+13;Autres
22857;8,83887E+13;Autres
22858;4,28268E+13;Autres
22859;3,16102E+13;Autres
22860;1,76701E+13;Autres
22861;4,91148E+13;Autres
22862;3,16102E+13;Autres
22863;8,83209E+13;Autres
22864;4,00024E+13;Autres
22865;8,93582E+13;Autres
22866;7,75592E+13;Transport et entreposage de denrées alimentaires
22867;2,192E+13;Autres
22868;7,89721E+13;Autres
22869;8,80554E+13;Autres
22870;2,18401E+13;Autres
22871;8,02585E+13;Autres
22872;5,2857E+13;Autres
22873;5,20621E+13;Autres
22874;5,2715E+13;Abattoirs
22875;4,2824E+13;Transport et entreposage de denrées alimentaires
22876;8,4027E+13;Autres
22877;2,142E+13;Autres
22878;8,22383E+13;Autres
22879;5,21788E+13;Autres
22880;2,142E+13;Autres
22881;1,955E+13;Autres
22882;4,81255E+13;Autres
22883;4,79149E+13;Viandes et produits carnés
22884;4,13202E+13;Lait et produits laitiers
22885;8,79719E+13;Autres
22886;4,79149E+13;Viandes et produits carnés
22887;4,10873E+13;Abattoirs
22888;8,2447E+13;Abattoirs
22889;8,03856E+13;Autres
22890;1,99119E+13;Autres
22891;8,2447E+13;Œufs et ovoproduits
22892;5,04349E+13;Autres
22893;4,79195E+13;Produits de la mer et d'eau douce
22894;8,38912E+13;Autres
22895;2,18202E+13;Autres
22896;3,4946E+13;Lait et produits laitiers
22897;8,2447E+13;Autres
22898;3,80627E+13;Transport et entreposage de denrées alimentaires
22899;8,39104E+13;Autres
22900;5,33295E+13;Autres
22901;6,4545E+13;Lait et produits laitiers
22902;5,00489E+13;Autres
22903;8,53483E+13;Autres
22904;8,49272E+13;Autres
22905;5,00489E+13;Autres
22906;8,352E+13;Autres
22907;P00008264001;Autres
22908;8,14995E+13;Autres
22909;4,33806E+13;Autres
22910;7,94064E+13;Viandes et produits carnés
22911;8,48689E+13;Autres
22912;5,38194E+13;Autres
22913;8,42937E+13;Autres
22914;3,34795E+13;Autres
22915;2,10903E+13;Autres
22916;4,8294E+13;Produits de la mer et d'eau douce
22917;2,175E+13;Autres
22918;2,12402E+13;Autres
22919;6,62025E+13;Autres
22920;8,48572E+13;Autres
22921;1,956E+13;Viandes et produits carnés
22922;8,53574E+13;Autres
22923;7,75689E+13;Autres
22924;1,956E+13;Viandes et produits carnés
22925;8,43586E+13;Autres
