;SIRET;Numero_inspection;Date_inspection;Synthese_eval_sanit
32613;8,44159E+13;21-024609-1;2021-03-23T01:00:00+01:00;Satisfaisant
32614;3,41174E+13;21-003587-1;2021-01-13T01:00:00+01:00;Très satisfaisant
32615;2,11301E+13;21-002892-1;2021-01-12T01:00:00+01:00;Très satisfaisant
32616;8,08608E+13;21-078318-1;2021-09-30T02:00:00+02:00;A améliorer
32617;8,79024E+13;21-063286-1;2021-08-10T02:00:00+02:00;Très satisfaisant
32618;3,38253E+13;21-002745-1;2021-01-11T01:00:00+01:00;Satisfaisant
32619;3,77714E+13;21-069448-1;2021-09-03T02:00:00+02:00;Satisfaisant
32620;2,18401E+13;21-007653-1;2021-01-28T01:00:00+01:00;Satisfaisant
32621;8,12406E+13;21-092498-1;2021-11-16T01:00:00+01:00;Satisfaisant
32622;3,24579E+13;21-034415-1;2021-05-03T02:00:00+02:00;Très satisfaisant
32623;4,17583E+13;21-036959-2;2021-05-10T02:00:00+02:00;Très satisfaisant
32624;5,31255E+13;21-065327-1;2021-08-13T02:00:00+02:00;Très satisfaisant
32625;8,18385E+13;20-096722-1;2021-08-06T02:00:00+02:00;Satisfaisant
32626;4,17583E+13;21-036959-1;2021-05-10T02:00:00+02:00;Très satisfaisant
32627;4,19913E+13;21-016408-1;2021-02-24T01:00:00+01:00;Très satisfaisant
32628;5,62034E+13;21-102373-1;2021-12-14T01:00:00+01:00;Satisfaisant
32629;8,13857E+13;21-057212-1;2021-07-16T02:00:00+02:00;Satisfaisant
32630;9,02103E+13;21-021708-1;2021-12-09T01:00:00+01:00;Satisfaisant
32631;3,2977E+13;21-012491-1;2021-04-07T02:00:00+02:00;Très satisfaisant
32632;8,48432E+13;21-034314-1;2021-04-29T02:00:00+02:00;Satisfaisant
32633;4,33317E+13;21-092256-1;2021-11-16T01:00:00+01:00;Satisfaisant
32634;8,38282E+13;21-105793-1;2021-12-27T01:00:00+01:00;Satisfaisant
32635;8,48661E+13;21-060978-1;2021-05-27T02:00:00+02:00;Très satisfaisant
32636;7,83133E+13;21-101651-1;2021-12-13T01:00:00+01:00;Satisfaisant
32637;8,38796E+13;21-012572-1;2021-04-21T02:00:00+02:00;Satisfaisant
32638;5,54201E+13;21-015033-1;2021-12-09T01:00:00+01:00;Satisfaisant
32639;7,97915E+13;21-036930-1;2021-05-10T02:00:00+02:00;Très satisfaisant
32640;8,41053E+13;20-096672-1;2021-06-18T02:00:00+02:00;Satisfaisant
32641;8,00821E+13;21-052201-1;2021-06-25T02:00:00+02:00;Satisfaisant
32642;3,09285E+13;21-011700-1;2021-02-08T01:00:00+01:00;Très satisfaisant
32643;4,80081E+13;21-035135-1;2021-05-04T02:00:00+02:00;Satisfaisant
32644;4,17917E+13;21-023282-1;2021-12-09T01:00:00+01:00;A améliorer
32645;8,18869E+13;21-072740-1;2021-09-14T02:00:00+02:00;Très satisfaisant
32646;9,00066E+13;21-102434-1;2021-12-14T01:00:00+01:00;Satisfaisant
32647;8,80677E+13;21-101355-1;2021-12-09T01:00:00+01:00;Satisfaisant
32648;5,31434E+13;20-095770-1;2021-04-09T02:00:00+02:00;Satisfaisant
32649;4,9344E+13;21-035123-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32650;3,21506E+13;21-035957-1;2021-05-04T02:00:00+02:00;Satisfaisant
32651;8,18869E+13;21-072750-1;2021-09-14T02:00:00+02:00;Très satisfaisant
32652;4,88768E+13;21-029649-1;2021-04-14T02:00:00+02:00;Très satisfaisant
32653;8,7824E+13;20-093868-1;2021-01-19T01:00:00+01:00;Satisfaisant
32654;8,14407E+13;20-093381-1;2021-01-12T01:00:00+01:00;Satisfaisant
32655;8,78195E+13;21-050082-1;2021-06-15T02:00:00+02:00;Satisfaisant
32656;5,17759E+13;21-090072-1;2021-10-28T02:00:00+02:00;Satisfaisant
32657;4,45333E+13;21-083402-1;2021-10-14T02:00:00+02:00;Satisfaisant
32658;8,02901E+13;21-102522-1;2021-12-14T01:00:00+01:00;Satisfaisant
32659;4,52066E+13;21-070032-1;2021-08-17T02:00:00+02:00;Satisfaisant
32660;3,19075E+13;21-024798-1;2021-03-23T01:00:00+01:00;A améliorer
32661;8,23226E+13;21-018236-1;2021-07-01T02:00:00+02:00;Satisfaisant
32662;8,48661E+13;21-045416-1;2021-05-27T02:00:00+02:00;Très satisfaisant
32663;8,78266E+13;21-101754-1;2021-12-13T01:00:00+01:00;Très satisfaisant
32664;8,44605E+13;21-040341-1;2021-05-26T02:00:00+02:00;Satisfaisant
32665;3,37987E+13;21-103948-1;2021-12-17T01:00:00+01:00;Très satisfaisant
32666;8,81256E+13;21-089658-1;2021-11-04T01:00:00+01:00;Satisfaisant
32667;3,8318E+13;21-035253-1;2021-04-22T02:00:00+02:00;A améliorer
32668;3,41679E+13;21-009389-1;2021-02-05T01:00:00+01:00;Très satisfaisant
32669;3,91139E+13;21-022572-1;2021-03-09T01:00:00+01:00;Satisfaisant
32670;4,8998E+13;21-032158-1;2021-04-23T02:00:00+02:00;Satisfaisant
32671;7,7556E+13;21-073421-1;2021-09-16T02:00:00+02:00;Très satisfaisant
32672;4,56801E+13;21-023374-1;2021-12-13T01:00:00+01:00;Satisfaisant
32673;8,78952E+13;21-005886-1;2021-01-21T01:00:00+01:00;Très satisfaisant
32674;7,7836E+13;21-065093-1;2021-08-17T02:00:00+02:00;Très satisfaisant
32675;3,02528E+13;21-069132-1;2021-08-31T02:00:00+02:00;Très satisfaisant
32676;4,21476E+13;21-035158-1;2021-04-30T02:00:00+02:00;Satisfaisant
32677;5,19819E+13;21-032918-1;2021-04-26T02:00:00+02:00;Satisfaisant
32678;2,65001E+13;21-009133-1;2021-02-04T01:00:00+01:00;Satisfaisant
32679;8,2218E+13;20-094779-1;2021-02-04T01:00:00+01:00;Satisfaisant
32680;8,34925E+13;21-034342-1;2021-02-19T01:00:00+01:00;Satisfaisant
32681;8,80857E+13;21-054098-1;2021-06-15T02:00:00+02:00;Très satisfaisant
32682;3,02475E+13;21-043910-1;2021-06-01T02:00:00+02:00;Très satisfaisant
32683;8,41678E+13;21-005728-1;2021-01-21T01:00:00+01:00;Très satisfaisant
32684;8,78678E+13;21-036234-1;2021-05-03T02:00:00+02:00;Très satisfaisant
32685;9,93829E+12;21-012555-1;2021-05-04T02:00:00+02:00;Satisfaisant
32686;4,84509E+13;21-090912-1;2021-11-09T01:00:00+01:00;Satisfaisant
32687;4,32616E+13;21-092885-1;2021-11-17T01:00:00+01:00;Très satisfaisant
32688;2,15602E+13;21-002960-1;2021-01-12T01:00:00+01:00;Très satisfaisant
32689;8,79953E+13;21-101399-1;2021-12-10T01:00:00+01:00;A corriger de manière urgente
32690;3,40471E+13;21-050463-1;2021-06-24T02:00:00+02:00;Satisfaisant
32691;5,17547E+13;21-001898-1;2021-09-27T02:00:00+02:00;Satisfaisant
32692;8,80082E+13;21-101400-1;2021-12-09T01:00:00+01:00;A améliorer
32693;8,01682E+13;21-058075-1;2021-07-13T02:00:00+02:00;Satisfaisant
32694;4,78508E+13;20-095758-1;2021-04-08T02:00:00+02:00;Satisfaisant
32695;4,29651E+13;21-048974-1;2021-06-17T02:00:00+02:00;Très satisfaisant
32696;7,52157E+13;21-101863-1;2021-12-13T01:00:00+01:00;Très satisfaisant
32697;8,08927E+13;21-035225-1;2021-04-22T02:00:00+02:00;Très satisfaisant
32698;2,00057E+13;21-034392-1;2021-05-03T02:00:00+02:00;Satisfaisant
32699;3,12563E+13;21-084940-1;2021-10-12T02:00:00+02:00;Très satisfaisant
32700;7,50801E+13;21-029200-1;2021-04-13T02:00:00+02:00;Satisfaisant
32701;1,956E+13;21-094363-1;2021-11-22T01:00:00+01:00;Très satisfaisant
32702;3,12563E+13;21-084955-1;2021-10-12T02:00:00+02:00;Très satisfaisant
32703;3,8167E+13;21-035292-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32704;4,83852E+13;21-068811-1;2021-08-17T02:00:00+02:00;Très satisfaisant
32705;3,37959E+13;21-021895-1;2021-03-11T01:00:00+01:00;Très satisfaisant
32706;7,94259E+13;21-035263-1;2021-05-04T02:00:00+02:00;Satisfaisant
32707;4,19097E+13;21-049508-1;2021-06-22T02:00:00+02:00;Très satisfaisant
32708;5,29184E+13;21-095337-1;2021-10-21T02:00:00+02:00;Satisfaisant
32709;8,82347E+13;21-057244-1;2021-07-08T02:00:00+02:00;Satisfaisant
32710;3,33296E+13;21-004506-1;2021-11-23T01:00:00+01:00;Très satisfaisant
32711;1,97111E+13;21-074198-1;2021-09-27T02:00:00+02:00;Très satisfaisant
32712;3,24579E+13;21-011461-1;2021-03-30T02:00:00+02:00;Satisfaisant
32713;3,33296E+13;21-004507-1;2021-11-18T01:00:00+01:00;Très satisfaisant
32714;3,44407E+13;21-020019-1;2021-03-09T01:00:00+01:00;Satisfaisant
32715;3,24579E+13;21-011459-1;2021-03-30T02:00:00+02:00;Très satisfaisant
32716;3,33296E+13;21-004505-1;2021-11-23T01:00:00+01:00;Très satisfaisant
32717;7,75621E+13;21-037747-1;2021-05-11T02:00:00+02:00;A améliorer
32718;3,97759E+13;21-091642-1;2021-10-13T02:00:00+02:00;Très satisfaisant
32719;8,34496E+13;21-003363-1;2021-01-07T01:00:00+01:00;Très satisfaisant
32720;4,40153E+13;21-042624-1;2021-05-27T02:00:00+02:00;A améliorer
32721;8,9883E+13;21-105142-1;2021-12-08T01:00:00+01:00;Très satisfaisant
32722;2,141E+13;21-051796-1;2021-06-22T02:00:00+02:00;Satisfaisant
32723;4,79831E+13;21-034534-1;2021-04-15T02:00:00+02:00;A améliorer
32724;8,3205E+13;21-035415-1;2021-04-29T02:00:00+02:00;Satisfaisant
32725;7,532E+13;21-101500-1;2021-12-09T01:00:00+01:00;A améliorer
32726;4,83686E+13;21-097056-1;2021-11-30T01:00:00+01:00;Très satisfaisant
32727;4,51321E+13;21-062043-1;2021-08-04T02:00:00+02:00;Satisfaisant
32728;1,99114E+13;21-040430-1;2021-05-18T02:00:00+02:00;Très satisfaisant
32729;1,925E+13;21-017780-1;2021-03-01T01:00:00+01:00;Satisfaisant
32730;3,32723E+13;21-067304-1;2021-08-20T02:00:00+02:00;A améliorer
32731;7,78587E+13;21-070111-1;2021-09-06T02:00:00+02:00;Satisfaisant
32732;8,88889E+13;21-099526-1;2021-11-30T01:00:00+01:00;Très satisfaisant
32733;2,632E+13;21-034192-1;2021-04-29T02:00:00+02:00;Satisfaisant
32734;3,34719E+13;21-035830-1;2021-05-04T02:00:00+02:00;Satisfaisant
32735;3,53127E+13;21-028462-1;2021-04-08T02:00:00+02:00;Très satisfaisant
32736;2,63502E+13;21-057313-1;2021-07-19T02:00:00+02:00;Satisfaisant
32737;4,91327E+13;21-034386-1;2021-04-19T02:00:00+02:00;Satisfaisant
32738;8,11915E+13;21-055759-1;2021-07-12T02:00:00+02:00;Satisfaisant
32739;4,03139E+13;21-086858-1;2021-10-22T02:00:00+02:00;Satisfaisant
32740;8,42427E+13;21-039482-1;2021-05-20T02:00:00+02:00;Satisfaisant
32741;2,10202E+13;21-007839-1;2021-01-28T01:00:00+01:00;Satisfaisant
32742;5,05306E+13;21-039010-1;2021-07-09T02:00:00+02:00;Satisfaisant
32743;8,79267E+13;21-085418-1;2021-10-21T02:00:00+02:00;Satisfaisant
32744;5,34788E+13;21-064293-1;2021-08-11T02:00:00+02:00;Satisfaisant
32745;7,80911E+13;21-007323-1;2021-01-28T01:00:00+01:00;Très satisfaisant
32746;8,90115E+13;21-034407-1;2021-04-29T02:00:00+02:00;Très satisfaisant
32747;3,80115E+13;21-006660-1;2021-01-26T01:00:00+01:00;Satisfaisant
32748;2,645E+13;21-013366-1;2021-06-15T02:00:00+02:00;Très satisfaisant
32749;3,33613E+13;21-029520-1;2021-04-06T02:00:00+02:00;Très satisfaisant
32750;2,10202E+13;21-048194-1;2021-06-10T02:00:00+02:00;Satisfaisant
32751;2,63707E+13;21-044309-1;2021-06-03T02:00:00+02:00;Très satisfaisant
32752;8,00199E+13;21-063442-1;2021-07-29T02:00:00+02:00;Satisfaisant
32753;4,39429E+13;21-005793-1;2021-01-21T01:00:00+01:00;Satisfaisant
32754;8,12715E+13;21-050550-1;2021-06-21T02:00:00+02:00;Très satisfaisant
32755;8,80472E+13;21-101570-1;2021-12-13T01:00:00+01:00;Très satisfaisant
32756;8,50835E+13;20-072436-1;2021-01-11T01:00:00+01:00;Satisfaisant
32757;8,80034E+13;21-035413-1;2021-05-04T02:00:00+02:00;Satisfaisant
32758;3,88769E+13;21-000169-1;2021-04-13T02:00:00+02:00;Très satisfaisant
32759;8,99287E+13;21-101958-1;2021-12-01T01:00:00+01:00;Très satisfaisant
32760;4,9019E+13;21-068356-1;2021-08-31T02:00:00+02:00;Très satisfaisant
32761;8,98537E+13;21-101640-1;2021-12-03T01:00:00+01:00;Satisfaisant
32762;3,81822E+13;21-053861-1;2021-07-06T02:00:00+02:00;Très satisfaisant
32763;5,09045E+13;21-026245-1;2021-03-30T02:00:00+02:00;Très satisfaisant
32764;8,7914E+13;21-101539-1;2021-12-10T01:00:00+01:00;Satisfaisant
32765;2,10104E+13;21-035410-1;2021-04-29T02:00:00+02:00;Très satisfaisant
32766;5,23413E+13;21-011473-1;2021-09-09T02:00:00+02:00;Très satisfaisant
32767;3,87726E+13;21-082611-1;2021-10-13T02:00:00+02:00;Satisfaisant
32768;7,93105E+13;21-086450-1;2021-10-21T02:00:00+02:00;Satisfaisant
32769;2,63E+13;21-007619-1;2021-06-29T02:00:00+02:00;Très satisfaisant
32770;2,12202E+13;21-007806-1;2021-01-29T01:00:00+01:00;Très satisfaisant
32771;4,43443E+13;21-044653-1;2021-06-07T02:00:00+02:00;A améliorer
32772;4,49812E+13;21-008511-1;2021-01-27T01:00:00+01:00;Satisfaisant
32773;9,63202E+13;21-047081-1;2021-06-14T02:00:00+02:00;Très satisfaisant
32774;4,45043E+13;21-040820-1;2021-05-10T02:00:00+02:00;Satisfaisant
32775;8,27525E+13;21-002013-1;2021-03-18T01:00:00+01:00;Satisfaisant
32776;4,19913E+13;21-014877-1;2021-02-24T01:00:00+01:00;Très satisfaisant
32777;8,78474E+13;21-083431-1;2021-10-13T02:00:00+02:00;Très satisfaisant
32778;5,19122E+13;21-083998-1;2021-10-14T02:00:00+02:00;Satisfaisant
32779;4,40284E+13;20-095195-1;2021-02-25T01:00:00+01:00;Satisfaisant
32780;2,1192E+13;21-006619-1;2021-01-26T01:00:00+01:00;Satisfaisant
32781;5,19122E+13;21-084048-1;2021-10-14T02:00:00+02:00;Satisfaisant
32782;4,08645E+13;21-063717-1;2021-08-11T02:00:00+02:00;Satisfaisant
32783;4,29722E+13;21-060825-1;2021-07-29T02:00:00+02:00;Satisfaisant
32784;5,19122E+13;21-084006-1;2021-10-14T02:00:00+02:00;Satisfaisant
32785;4,88485E+13;21-053142-1;2021-06-25T02:00:00+02:00;Satisfaisant
32786;8,4045E+13;21-102083-1;2021-12-13T01:00:00+01:00;Satisfaisant
32787;8,41749E+13;20-095337-1;2021-02-15T01:00:00+01:00;Satisfaisant
32788;2,113E+13;21-005953-1;2021-01-22T01:00:00+01:00;Très satisfaisant
32789;4,29722E+13;21-058996-1;2021-07-22T02:00:00+02:00;Satisfaisant
32790;8,83724E+13;21-028247-1;2021-03-30T02:00:00+02:00;Très satisfaisant
32791;8,85269E+13;21-101862-1;2021-12-13T01:00:00+01:00;Très satisfaisant
32792;4,9523E+13;21-076557-1;2021-09-24T02:00:00+02:00;Très satisfaisant
32793;2,11918E+13;21-024169-1;2021-11-08T01:00:00+01:00;Satisfaisant
32794;3,09285E+13;21-011674-1;2021-02-08T01:00:00+01:00;Très satisfaisant
32795;8,31192E+13;21-059771-1;2021-07-27T02:00:00+02:00;Très satisfaisant
32796;4,23553E+13;21-084123-1;2021-10-05T02:00:00+02:00;Très satisfaisant
32797;5,31434E+13;20-079533-1;2021-04-09T02:00:00+02:00;Satisfaisant
32798;8,90151E+13;21-063040-1;2021-08-05T02:00:00+02:00;Satisfaisant
32799;4,70203E+13;21-017052-1;2021-08-04T02:00:00+02:00;Très satisfaisant
32800;7,97915E+13;21-011185-1;2021-02-11T01:00:00+01:00;Très satisfaisant
32801;7,51762E+13;21-015181-1;2021-02-23T01:00:00+01:00;Très satisfaisant
32802;4,22081E+13;21-048161-1;2021-06-15T02:00:00+02:00;Satisfaisant
32803;4,44492E+13;21-021367-1;2021-11-29T01:00:00+01:00;Satisfaisant
32804;4,12914E+13;21-014673-1;2021-09-28T02:00:00+02:00;Très satisfaisant
32805;8,03219E+13;21-035534-1;2021-05-05T02:00:00+02:00;Satisfaisant
32806;4,45333E+13;21-027825-1;2021-03-26T01:00:00+01:00;Satisfaisant
32807;2,13501E+13;21-036389-1;2021-05-07T02:00:00+02:00;Très satisfaisant
32808;5,13548E+13;21-029895-1;2021-04-15T02:00:00+02:00;Très satisfaisant
32809;7,75695E+13;21-062294-1;2021-08-05T02:00:00+02:00;Satisfaisant
32810;4,51033E+13;21-037544-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32811;8,0475E+13;21-029478-2;2021-04-15T02:00:00+02:00;Satisfaisant
32812;8,18869E+13;21-072748-1;2021-09-14T02:00:00+02:00;Très satisfaisant
32813;4,41416E+13;21-011265-1;2021-02-04T01:00:00+01:00;Satisfaisant
32814;5,1261E+13;21-025890-1;2021-03-25T01:00:00+01:00;Satisfaisant
32815;7,99962E+13;21-062203-1;2021-08-05T02:00:00+02:00;Satisfaisant
32816;5,34344E+13;21-009379-1;2021-02-02T01:00:00+01:00;Satisfaisant
32817;8,2824E+13;21-097766-1;2021-12-01T01:00:00+01:00;A améliorer
32818;8,85269E+13;21-102879-1;2021-12-13T01:00:00+01:00;Très satisfaisant
32819;4,41416E+13;21-011247-1;2021-02-04T01:00:00+01:00;Satisfaisant
32820;5,24349E+13;20-095004-1;2021-02-17T01:00:00+01:00;Satisfaisant
32821;8,18869E+13;21-072763-1;2021-09-14T02:00:00+02:00;Très satisfaisant
32822;3,0082E+13;21-097730-1;2021-11-30T01:00:00+01:00;A améliorer
32823;5,24349E+13;20-095006-1;2021-02-17T01:00:00+01:00;Satisfaisant
32824;8,03189E+13;21-063271-1;2021-08-09T02:00:00+02:00;Satisfaisant
32825;5,1356E+13;21-061322-1;2021-07-30T02:00:00+02:00;Très satisfaisant
32826;8,22599E+13;21-034462-1;2021-04-22T02:00:00+02:00;Satisfaisant
32827;2,16502E+13;21-009260-1;2021-01-28T01:00:00+01:00;Très satisfaisant
32828;3,32787E+13;21-006067-1;2021-01-21T01:00:00+01:00;Satisfaisant
32829;3,02528E+13;21-069145-1;2021-08-31T02:00:00+02:00;Très satisfaisant
32830;8,01918E+13;21-012716-1;2021-10-21T02:00:00+02:00;Satisfaisant
32831;8,28305E+13;21-035613-1;2021-05-05T02:00:00+02:00;Très satisfaisant
32832;4,47865E+13;21-101751-1;2021-11-25T01:00:00+01:00;Très satisfaisant
32833;3,89957E+13;21-000928-1;2021-12-14T01:00:00+01:00;Très satisfaisant
32834;7,77521E+13;21-096408-1;2021-10-26T02:00:00+02:00;A améliorer
32835;8,88236E+13;21-029386-1;2021-04-13T02:00:00+02:00;Très satisfaisant
32836;4,40771E+13;21-047523-1;2021-06-16T02:00:00+02:00;Très satisfaisant
32837;4,51681E+13;21-004202-1;2021-01-15T01:00:00+01:00;Satisfaisant
32838;3,94106E+13;21-076429-1;2021-07-22T02:00:00+02:00;Très satisfaisant
32839;8,37495E+13;21-048651-1;2021-06-17T02:00:00+02:00;Satisfaisant
32840;8,8297E+13;21-035606-1;2021-05-04T02:00:00+02:00;Satisfaisant
32841;3,94106E+13;21-076410-1;2021-07-22T02:00:00+02:00;Très satisfaisant
32842;5,27647E+13;21-034913-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32843;3,10941E+13;21-043306-1;2021-06-02T02:00:00+02:00;Satisfaisant
32844;8,77865E+13;21-101845-1;2021-12-10T01:00:00+01:00;Satisfaisant
32845;2,19401E+13;21-008361-1;2021-02-01T01:00:00+01:00;Très satisfaisant
32846;4,28131E+13;21-016697-1;2021-03-01T01:00:00+01:00;Satisfaisant
32847;7,52082E+13;21-012545-1;2021-02-16T01:00:00+01:00;Satisfaisant
32848;2,11929E+13;21-024198-1;2021-05-04T02:00:00+02:00;Satisfaisant
32849;2,00057E+13;21-008404-1;2021-02-02T01:00:00+01:00;Très satisfaisant
32850;7,89906E+13;21-079835-1;2021-10-01T02:00:00+02:00;Satisfaisant
32851;4,23606E+13;21-102190-1;2021-12-14T01:00:00+01:00;Très satisfaisant
32852;7,77744E+13;21-016110-1;2021-02-25T01:00:00+01:00;Satisfaisant
32853;3,38253E+13;21-016954-1;2021-03-02T01:00:00+01:00;Satisfaisant
32854;5,39111E+13;21-092546-1;2021-11-02T01:00:00+01:00;Très satisfaisant
32855;5,32779E+13;21-060264-1;2021-09-01T02:00:00+02:00;Satisfaisant
32856;5,30098E+13;20-096611-1;2021-07-09T02:00:00+02:00;Satisfaisant
32857;3,52962E+13;21-027769-1;2021-04-02T02:00:00+02:00;Satisfaisant
32858;5,11026E+13;20-071550-1;2021-06-14T02:00:00+02:00;Satisfaisant
32859;8,88251E+13;21-004452-1;2021-01-26T01:00:00+01:00;Très satisfaisant
32860;4,38326E+13;21-012853-1;2021-10-26T02:00:00+02:00;Très satisfaisant
32861;P00005896001;21-034551-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32862;4,19429E+13;21-038133-1;2021-05-12T02:00:00+02:00;Très satisfaisant
32863;8,24651E+13;21-046474-1;2021-06-10T02:00:00+02:00;Satisfaisant
32864;4,8012E+13;21-092174-1;2021-11-16T01:00:00+01:00;Satisfaisant
32865;6,6353E+12;21-012694-1;2021-06-21T02:00:00+02:00;Satisfaisant
32866;1,80092E+13;21-087132-1;2021-10-22T02:00:00+02:00;Très satisfaisant
32867;8,78702E+13;21-012552-1;2021-05-04T02:00:00+02:00;Satisfaisant
32868;3,39657E+13;21-002786-1;2021-01-11T01:00:00+01:00;Très satisfaisant
32869;8,38411E+13;21-035954-1;2021-04-27T02:00:00+02:00;Très satisfaisant
32870;3,51538E+13;21-078801-1;2021-10-01T02:00:00+02:00;Satisfaisant
32871;8,81432E+13;21-000686-1;2021-05-04T02:00:00+02:00;Satisfaisant
32872;3,87581E+13;21-090143-1;2021-11-04T01:00:00+01:00;Satisfaisant
32873;8,2089E+13;21-019035-1;2021-03-04T01:00:00+01:00;Satisfaisant
32874;7,94857E+13;21-056984-1;2021-09-29T02:00:00+02:00;Satisfaisant
32875;7,92166E+13;21-054073-1;2021-07-01T02:00:00+02:00;Satisfaisant
32876;4,40027E+13;21-022708-1;2021-09-22T02:00:00+02:00;Très satisfaisant
32877;4,39526E+13;21-102278-1;2021-12-08T01:00:00+01:00;A améliorer
32878;4,12222E+13;21-038766-1;2021-05-19T02:00:00+02:00;Très satisfaisant
32879;4,04634E+13;21-003500-1;2021-11-03T01:00:00+01:00;Très satisfaisant
32880;7,88721E+13;21-076451-1;2021-09-24T02:00:00+02:00;Satisfaisant
32881;5,1217E+13;21-051299-1;2021-06-28T02:00:00+02:00;Satisfaisant
32882;7,51734E+13;21-089792-1;2021-11-02T01:00:00+01:00;Très satisfaisant
32883;9,00521E+13;21-104086-1;2021-12-14T01:00:00+01:00;Très satisfaisant
32884;1,94211E+13;21-094069-1;2021-11-22T01:00:00+01:00;Très satisfaisant
32885;3,33985E+13;21-027866-1;2021-04-07T02:00:00+02:00;Satisfaisant
32886;4,07788E+13;21-051084-1;2021-06-25T02:00:00+02:00;A corriger de manière urgente
32887;1,91701E+13;21-096265-1;2021-11-25T01:00:00+01:00;Satisfaisant
32888;2,175E+13;21-006196-1;2021-01-25T01:00:00+01:00;Satisfaisant
32889;5,09367E+13;21-014680-1;2021-05-04T02:00:00+02:00;Très satisfaisant
32890;4,01858E+13;21-003081-1;2021-07-08T02:00:00+02:00;Très satisfaisant
32891;1,97522E+13;21-072730-1;2021-09-14T02:00:00+02:00;A améliorer
32892;8,03636E+13;21-036133-1;2021-05-07T02:00:00+02:00;Très satisfaisant
32893;4,13868E+13;21-081962-1;2021-10-06T02:00:00+02:00;Très satisfaisant
32894;8,81081E+13;21-033525-1;2021-04-28T02:00:00+02:00;Satisfaisant
32895;3,28477E+13;20-094280-1;2021-01-12T01:00:00+01:00;Satisfaisant
32896;7,92428E+13;20-094891-1;2021-02-10T01:00:00+01:00;Satisfaisant
32897;8,22142E+13;21-085019-1;2021-10-18T02:00:00+02:00;Très satisfaisant
32898;8,78931E+13;21-049371-1;2021-06-22T02:00:00+02:00;Très satisfaisant
32899;7,92428E+13;20-094889-1;2021-02-10T01:00:00+01:00;Satisfaisant
32900;2,17802E+13;21-034685-1;2021-05-03T02:00:00+02:00;Très satisfaisant
32901;8,35129E+13;21-061600-1;2021-08-03T02:00:00+02:00;Satisfaisant
32902;7,88816E+13;21-049956-1;2021-06-24T02:00:00+02:00;Satisfaisant
32903;8,88889E+13;21-011508-1;2021-11-30T01:00:00+01:00;Très satisfaisant
32904;8,35129E+13;21-058025-1;2021-07-19T02:00:00+02:00;Satisfaisant
32905;8,95009E+13;21-001212-1;2021-09-22T02:00:00+02:00;Satisfaisant
32906;4,35348E+13;21-029566-1;2021-04-13T02:00:00+02:00;Très satisfaisant
32907;5,00356E+13;21-052919-1;2021-06-25T02:00:00+02:00;Satisfaisant
32908;8,40511E+13;21-011429-1;2021-01-08T01:00:00+01:00;Très satisfaisant
32909;4,02113E+13;21-043470-1;2021-06-03T02:00:00+02:00;Satisfaisant
32910;3,2814E+13;21-027745-1;2021-04-07T02:00:00+02:00;Très satisfaisant
32911;8,99278E+13;21-101946-1;2021-12-09T01:00:00+01:00;Satisfaisant
32912;4,94413E+13;21-069328-1;2021-09-02T02:00:00+02:00;Satisfaisant
32913;2,194E+13;21-060844-1;2021-07-27T02:00:00+02:00;Satisfaisant
32914;7,54039E+13;21-031350-1;2021-04-15T02:00:00+02:00;Très satisfaisant
32915;8,11489E+13;21-083180-1;2021-10-12T02:00:00+02:00;Satisfaisant
32916;4,1622E+13;21-035735-1;2021-05-05T02:00:00+02:00;Satisfaisant
32917;2,15602E+13;21-096870-1;2021-11-26T01:00:00+01:00;Satisfaisant
32918;3,81011E+13;21-040028-1;2021-05-20T02:00:00+02:00;Très satisfaisant
32919;4,13817E+13;21-057066-1;2021-07-15T02:00:00+02:00;Satisfaisant
32920;1,98814E+13;21-040651-1;2021-05-25T02:00:00+02:00;Satisfaisant
32921;8,40983E+13;21-079382-1;2021-10-02T02:00:00+02:00;Très satisfaisant
32922;1,99405E+13;21-081775-1;2021-10-07T02:00:00+02:00;Très satisfaisant
32923;7,89661E+13;21-102217-1;2021-12-02T01:00:00+01:00;Satisfaisant
32924;4,79671E+13;21-040139-1;2021-05-25T02:00:00+02:00;Très satisfaisant
32925;2,00007E+13;21-094443-1;2021-10-18T02:00:00+02:00;Satisfaisant
32926;8,50835E+13;20-072437-1;2021-01-11T01:00:00+01:00;Satisfaisant
32927;7,94423E+13;21-056466-1;2021-07-13T02:00:00+02:00;Satisfaisant
32928;5,0749E+13;21-033519-1;2021-04-28T02:00:00+02:00;Satisfaisant
32929;4,21373E+13;21-055602-1;2021-07-05T02:00:00+02:00;A améliorer
32930;8,99299E+13;21-102428-1;2021-12-14T01:00:00+01:00;Satisfaisant
32931;3,45341E+13;21-024192-1;2021-03-22T01:00:00+01:00;Satisfaisant
32932;8,13711E+13;21-034706-1;2021-04-21T02:00:00+02:00;Satisfaisant
32933;5,52083E+13;21-042490-1;2021-06-01T02:00:00+02:00;Très satisfaisant
32934;7,95091E+13;21-020923-1;2021-03-11T01:00:00+01:00;Très satisfaisant
