;SIRET;APP_Libelle_activite_etablissement
706;8,18731E+13;Boulangerie-Pâtisserie
707;8,312E+13;Restaurant
708;8,27547E+13;Restaurant
709;8,19261E+13;Alimentation générale
710;8,31379E+13;Boulangerie-Pâtisserie
711;8,2758E+13;Restaurant
712;8,19293E+13;Restaurant
713;8,31521E+13;Boulangerie-Pâtisserie
714;8,27712E+13;Boulangerie-Pâtisserie
715;8,19654E+13;Restaurant
716;8,3169E+13;Traiteur
717;8,27809E+13;Alimentation générale
718;8,19917E+13;Boulangerie-Pâtisserie
719;8,31892E+13;Alimentation générale
720;8,28072E+13;Boulangerie-Pâtisserie
721;8,20276E+13;Primeur
722;8,32078E+13;Boulangerie-Pâtisserie
723;8,28084E+13;Alimentation générale
724;8,20561E+13;Boulangerie-Pâtisserie
725;8,32083E+13;Boulangerie-Pâtisserie
726;8,28429E+13;Alimentation générale
727;8,20686E+13;Boulangerie-Pâtisserie
728;8,32141E+13;Boulangerie-Pâtisserie
729;8,28593E+13;Restaurant
730;8,20957E+13;Boulangerie-Pâtisserie
731;8,32242E+13;Restaurant
732;8,28605E+13;Boulangerie-Pâtisserie
733;8,21292E+13;Boulangerie-Pâtisserie
734;8,3238E+13;Boulangerie-Pâtisserie
735;8,21307E+13;Alimentation générale
736;8,32964E+13;Boulangerie-Pâtisserie
737;8,29111E+13;_
738;8,21811E+13;Boulangerie-Pâtisserie
739;8,33212E+13;_
740;8,29148E+13;Boucherie-Charcuterie
741;8,21901E+13;Boulangerie-Pâtisserie
742;8,33443E+13;Alimentation générale
743;8,29592E+13;Rayon boucherie-charcuterie
744;8,22025E+13;Boulangerie-Pâtisserie
745;8,33921E+13;Restaurant
746;8,29828E+13;Boulangerie-Pâtisserie
747;8,22326E+13;Restaurant
748;8,34651E+13;Boulangerie-Pâtisserie
749;8,29871E+13;_
750;8,22463E+13;Boulangerie-Pâtisserie
751;8,34697E+13;Boulangerie-Pâtisserie
752;8,30057E+13;Restaurant
753;8,23804E+13;Boulangerie-Pâtisserie
754;8,34701E+13;Restaurant
755;8,30218E+13;Boulangerie-Pâtisserie
756;8,24008E+13;Boulangerie-Pâtisserie
757;8,35096E+13;Restaurant
758;8,30262E+13;Restaurant
759;8,24282E+13;Restaurant
760;8,35275E+13;Restaurant
761;8,30532E+13;Boulangerie-Pâtisserie
762;8,24438E+13;Boulangerie-Pâtisserie
763;8,30573E+13;Restaurant
764;8,2461E+13;Restaurant
765;8,37638E+13;Alimentation générale
766;8,30836E+13;_
767;8,25073E+13;_
768;8,3806E+13;Restaurant
769;8,31013E+13;Boucherie-Charcuterie
770;8,25234E+13;Restaurant
771;8,38831E+13;_
772;8,31078E+13;Boulangerie-Pâtisserie
773;8,25378E+13;Boulangerie-Pâtisserie
774;8,38867E+13;Traiteur
775;8,31267E+13;Alimentation générale
776;8,27604E+13;Restaurant
777;8,38972E+13;Restaurant
778;8,31326E+13;_
779;8,27819E+13;Boulangerie-Pâtisserie
780;8,39381E+13;Restaurant
781;8,31347E+13;Chocolatier
782;8,28113E+13;Restaurant
783;8,39656E+13;Boulangerie-Pâtisserie
784;8,31502E+13;Restaurant
785;8,28181E+13;Restaurant
786;8,39737E+13;Boulangerie-Pâtisserie
787;8,31653E+13;Restaurant
788;8,28412E+13;Boulangerie-Pâtisserie
789;8,40037E+13;Boulangerie-Pâtisserie
790;8,31712E+13;Restaurant
791;8,28424E+13;Boulangerie-Pâtisserie
792;8,40522E+13;Rayon fruits & légumes
793;8,32092E+13;Alimentation générale
794;8,28614E+13;Boucherie-Charcuterie
795;8,40901E+13;Boucherie-Charcuterie
796;8,32113E+13;Boulangerie-Pâtisserie
797;8,29025E+13;Boulangerie-Pâtisserie
798;8,41114E+13;Boulangerie-Pâtisserie
799;8,32827E+13;Boulangerie-Pâtisserie
800;8,30209E+13;Restaurant
801;8,41115E+13;Boulangerie-Pâtisserie
802;8,33273E+13;Boulangerie-Pâtisserie
803;8,31107E+13;Boulangerie-Pâtisserie
804;8,415E+13;Restaurant
805;8,33365E+13;_
806;8,31155E+13;Restaurant
807;8,41758E+13;Rayon fromagerie
808;8,34043E+13;Boucherie-Charcuterie
809;8,31332E+13;Restaurant
810;8,41916E+13;Alimentation générale
811;8,34382E+13;_
812;8,31464E+13;_
813;8,42432E+13;Restaurant
814;8,34529E+13;_
815;8,31584E+13;_
816;8,43404E+13;Rayon boucherie-charcuterie
817;8,34883E+13;Restaurant
818;8,3215E+13;Boulangerie-Pâtisserie
819;8,4341E+13;Restaurant
820;8,38143E+13;Boulangerie-Pâtisserie
821;8,32575E+13;Alimentation générale
822;8,43566E+13;Alimentation générale
823;8,38542E+13;Rayon boucherie-charcuterie
824;8,33019E+13;Restaurant
825;8,43925E+13;Restaurant
826;8,38646E+13;Alimentation générale
827;8,33362E+13;Boucherie-Charcuterie
828;8,44261E+13;Restaurant
829;8,38724E+13;Boucherie-Charcuterie
830;8,33431E+13;Restaurant
831;8,44627E+13;Alimentation générale
832;8,38741E+13;Restaurant
833;8,33494E+13;Restaurant
834;8,44859E+13;Boulangerie-Pâtisserie
835;8,3928E+13;Restaurant
836;8,33867E+13;Boulangerie-Pâtisserie
837;8,44932E+13;Alimentation générale
838;8,39333E+13;Alimentation générale
839;8,34566E+13;Boulangerie-Pâtisserie
840;8,44984E+13;Restaurant
841;8,40055E+13;Restaurant
842;8,34983E+13;Restaurant
843;8,47634E+13;Restaurant
844;8,40303E+13;Restaurant
845;8,35115E+13;Restaurant
846;8,49323E+13;Boucherie-Charcuterie
847;8,40573E+13;Alimentation générale
848;8,37643E+13;Boulangerie-Pâtisserie
849;8,49334E+13;Restaurant
850;8,4087E+13;Boulangerie-Pâtisserie
851;8,37876E+13;Alimentation générale
852;8,50371E+13;Boucherie-Charcuterie
853;8,41241E+13;Boulangerie-Pâtisserie
854;8,38443E+13;Boulangerie-Pâtisserie
855;8,50413E+13;Alimentation générale
856;8,41671E+13;Restaurant
857;8,38449E+13;Restaurant
858;8,50442E+13;Boulangerie-Pâtisserie
859;8,41799E+13;Restaurant
860;8,38508E+13;Restaurant
861;8,50536E+13;Restaurant
862;8,4199E+13;Restaurant
863;8,38757E+13;Restaurant
864;8,50792E+13;Restaurant
865;8,42476E+13;Alimentation générale
866;8,38813E+13;Restaurant
867;8,50822E+13;Boulangerie-Pâtisserie
868;8,43489E+13;Boulangerie-Pâtisserie
869;8,38878E+13;Boucherie-Charcuterie
870;8,51124E+13;Restaurant
871;8,43535E+13;_
872;8,39024E+13;Alimentation générale
873;8,51317E+13;Restaurant
874;8,44241E+13;Boulangerie-Pâtisserie
875;8,39231E+13;Restaurant
876;8,51377E+13;Restaurant
877;8,44464E+13;Restaurant
878;8,39436E+13;Boulangerie-Pâtisserie
879;8,51561E+13;Alimentation générale
880;8,44474E+13;Boulangerie-Pâtisserie
881;8,39996E+13;Boulangerie-Pâtisserie
882;8,52972E+13;Restaurant
883;8,45114E+13;_
884;8,4057E+13;Restaurant
885;8,53835E+13;Restaurant
886;8,47695E+13;Restaurant
887;8,41002E+13;Restaurant
888;8,54047E+13;Alimentation générale
889;8,48017E+13;Boulangerie-Pâtisserie
890;8,41758E+13;_
891;8,77533E+13;Alimentation générale
892;8,48086E+13;Boulangerie-Pâtisserie
893;8,41806E+13;_
894;8,77598E+13;_
895;8,48103E+13;Boulangerie-Pâtisserie
896;8,42336E+13;Boulangerie-Pâtisserie
897;8,77611E+13;Boulangerie-Pâtisserie
898;8,48106E+13;Boulangerie-Pâtisserie
899;8,77863E+13;Boulangerie-Pâtisserie
900;8,48348E+13;Boulangerie-Pâtisserie
901;8,42833E+13;Alimentation générale
902;8,77979E+13;Traiteur
903;8,48895E+13;Restaurant
904;8,43021E+13;Boulangerie-Pâtisserie
905;8,78398E+13;Restaurant
906;8,48938E+13;_
907;8,43275E+13;_
908;8,78521E+13;Alimentation générale
909;8,49211E+13;Restaurant
910;8,4336E+13;Boulangerie-Pâtisserie
911;8,78562E+13;Alimentation générale
912;8,49356E+13;Restaurant
913;8,4374E+13;Boulangerie-Pâtisserie
914;8,78966E+13;Restaurant
915;8,49396E+13;Boulangerie-Pâtisserie
916;8,43793E+13;Traiteur
917;8,79038E+13;Boulangerie-Pâtisserie
918;8,49457E+13;Boucherie-Charcuterie
919;8,44235E+13;Boulangerie-Pâtisserie
920;8,7946E+13;Restaurant
921;8,49508E+13;Boulangerie-Pâtisserie
922;8,44392E+13;Restaurant
923;8,79996E+13;Restaurant
924;8,49528E+13;Restaurant
925;8,4451E+13;Restaurant
926;8,80207E+13;Alimentation générale
927;8,49992E+13;Boulangerie-Pâtisserie
928;8,44845E+13;Boulangerie-Pâtisserie
929;8,80807E+13;Restaurant
930;8,50032E+13;Restaurant
931;8,44905E+13;Restaurant
932;8,81301E+13;_
933;8,50071E+13;Restaurant
934;8,44988E+13;_
935;8,81725E+13;Restaurant
936;8,50236E+13;Alimentation générale
937;8,45008E+13;Restaurant
938;8,81996E+13;Alimentation générale
939;8,50255E+13;Restaurant
940;8,4505E+13;Restaurant
941;8,82519E+13;Boulangerie-Pâtisserie
942;8,50291E+13;Restaurant
943;8,48213E+13;Alimentation générale
944;8,82583E+13;Boulangerie-Pâtisserie
945;8,50291E+13;Boulangerie-Pâtisserie
946;8,48319E+13;Restaurant
947;8,82833E+13;Boulangerie-Pâtisserie
948;8,50373E+13;Restaurant
949;8,48549E+13;_
950;8,83765E+13;Boulangerie-Pâtisserie
951;8,50456E+13;Boulangerie-Pâtisserie
952;8,48558E+13;_
953;8,83876E+13;Rayon fruits & légumes
954;8,51767E+13;Restaurant
955;8,48876E+13;Boulangerie-Pâtisserie
956;8,84118E+13;Boulangerie-Pâtisserie
957;8,51969E+13;Alimentation générale
958;8,49079E+13;Restaurant
959;8,84861E+13;Alimentation générale
960;8,52885E+13;Boucherie-Charcuterie
961;8,49243E+13;_
962;8,84961E+13;Alimentation générale
963;8,53073E+13;Alimentation générale
964;8,49261E+13;Restaurant
965;8,85189E+13;Restaurant
966;8,53379E+13;Restaurant
967;8,49302E+13;Restaurant
968;8,85242E+13;Restaurant
969;8,53394E+13;Restaurant
970;8,5006E+13;Restaurant
971;8,85308E+13;Restaurant
972;8,53729E+13;Restaurant
973;8,50115E+13;Restaurant
974;8,87559E+13;Boulangerie-Pâtisserie
975;8,53809E+13;Restaurant
976;8,50367E+13;Boucherie-Charcuterie
977;8,87606E+13;Boulangerie-Pâtisserie
978;8,78639E+13;Alimentation générale
979;8,50454E+13;Boulangerie-Pâtisserie
980;8,87654E+13;Boucherie-Charcuterie
981;8,78684E+13;Restaurant
982;8,51173E+13;_
983;8,87757E+13;_
984;8,78733E+13;Restaurant
985;8,51203E+13;Boulangerie-Pâtisserie
986;8,87757E+13;Rayon fruits & légumes
987;8,78758E+13;Alimentation générale
988;8,51204E+13;_
989;8,87827E+13;_
990;8,78809E+13;Restaurant
991;8,51219E+13;Restaurant
992;8,87951E+13;Rayon boucherie-charcuterie
993;8,79319E+13;Alimentation générale
994;8,51384E+13;Restaurant
995;8,88057E+13;Restaurant
996;8,79626E+13;Boulangerie-Pâtisserie
997;8,88187E+13;Alimentation générale
998;8,80087E+13;Boulangerie-Pâtisserie
999;8,51873E+13;Alimentation générale
1000;8,88742E+13;Boulangerie-Pâtisserie
1001;8,80561E+13;Restaurant
1002;8,5199E+13;Boulangerie-Pâtisserie
1003;8,89202E+13;Boulangerie-Pâtisserie
1004;8,80584E+13;_
1005;8,52042E+13;Alimentation générale
1006;8,8975E+13;Restaurant
1007;8,80716E+13;Restaurant
1008;8,52075E+13;Boulangerie-Pâtisserie
1009;8,89872E+13;Restaurant
1010;8,81725E+13;_
1011;8,52695E+13;Boulangerie-Pâtisserie
1012;8,89935E+13;Restaurant
1013;8,82065E+13;Alimentation générale
1014;8,53508E+13;_
1015;8,89963E+13;Boulangerie-Pâtisserie
1016;8,8258E+13;_
1017;8,53753E+13;Boulangerie-Pâtisserie
1018;8,90328E+13;Boulangerie-Pâtisserie
1019;8,82761E+13;Poissonnerie
1020;8,53805E+13;Boulangerie-Pâtisserie
1021;8,90677E+13;Boulangerie-Pâtisserie
1022;8,83097E+13;Alimentation générale
1023;8,5381E+13;Restaurant
1024;8,91131E+13;Restaurant
1025;8,83984E+13;Boulangerie-Pâtisserie
1026;8,54026E+13;_
1027;8,91201E+13;Boulangerie-Pâtisserie
1028;8,84127E+13;Restaurant
1029;8,7752E+13;Restaurant
1030;8,91922E+13;Restaurant
1031;8,84324E+13;Traiteur
1032;8,77812E+13;Restaurant
1033;8,92341E+13;Alimentation générale
1034;8,84499E+13;Boulangerie-Pâtisserie
1035;8,78197E+13;Restaurant
1036;8,92615E+13;Boulangerie-Pâtisserie
1037;8,8463E+13;Alimentation générale
1038;8,78573E+13;Boulangerie-Pâtisserie
1039;8,92836E+13;Boulangerie-Pâtisserie
1040;8,85041E+13;Restaurant
1041;8,79189E+13;Restaurant
1042;8,92875E+13;Boucherie-Charcuterie
1043;8,85042E+13;Boulangerie-Pâtisserie
1044;8,79406E+13;Restaurant
1045;8,92909E+13;Restaurant
1046;8,85168E+13;Alimentation générale
1047;8,79655E+13;Restaurant
1048;8,93225E+13;Boucherie-Charcuterie
1049;8,85339E+13;Restaurant
1050;8,79749E+13;Alimentation générale
1051;8,93981E+13;Alimentation générale
1052;8,87718E+13;Restaurant
1053;8,80389E+13;Primeur
1054;8,94982E+13;_
1055;8,88054E+13;Boulangerie-Pâtisserie
1056;8,8063E+13;Restaurant
1057;8,98477E+13;_
1058;8,8818E+13;Restaurant
1059;8,80668E+13;Boulangerie-Pâtisserie
1060;8,98478E+13;Boulangerie-Pâtisserie
1061;8,88492E+13;Alimentation générale
1062;8,81109E+13;Boulangerie-Pâtisserie
1063;8,99072E+13;Restaurant
1064;8,88708E+13;Boulangerie-Pâtisserie
1065;8,81159E+13;Restaurant
1066;8,99903E+13;_
1067;8,88993E+13;Restaurant
1068;8,81263E+13;_
1069;9,00144E+13;_
1070;8,89229E+13;Alimentation générale
1071;8,81301E+13;Alimentation générale
1072;9,50034E+13;Rayon fruits & légumes
1073;8,89263E+13;Boucherie-Charcuterie
1074;8,8152E+13;Restaurant
1075;9,58509E+13;_
1076;8,89459E+13;Restaurant
1077;8,81567E+13;Boulangerie-Pâtisserie
1078;2,183E+13;Restauration collective
1079;8,89826E+13;Boucherie-Charcuterie
1080;8,82061E+13;Restaurant
1081;5,03957E+13;Restaurant
1082;8,89926E+13;_
1083;8,82219E+13;_
1084;3,17426E+13;Découpe de viande de boucherie
1085;8,9026E+13;_
1086;8,82286E+13;Boulangerie-Pâtisserie
1087;3,17507E+13;Transformation de lait ou produits laitiers
1088;8,90593E+13;Boulangerie-Pâtisserie
1089;8,82468E+13;Alimentation générale
1090;5,22798E+13;Transformation de produits de la pêche
1091;8,90743E+13;Boulangerie-Pâtisserie
1092;8,82651E+13;Restaurant
1093;5,04525E+13;Transport de denrées alimentaires
1094;8,91018E+13;_
1095;8,82743E+13;Restaurant
1096;P00007153001;Restaurant
1097;8,9112E+13;Boulangerie-Pâtisserie
1098;8,82897E+13;_
1099;2,19505E+13;Restauration collective
1100;8,92271E+13;Restaurant
1101;8,83219E+13;Boulangerie-Pâtisserie
1102;4,21117E+13;Libre service
1103;8,92977E+13;_
1104;8,83532E+13;Boulangerie-Pâtisserie
1105;2,00005E+13;Restauration collective
1106;8,93293E+13;Boulangerie-Pâtisserie
1107;8,83844E+13;Boulangerie-Pâtisserie
1108;8,92705E+13;Traiteur|Boucherie-Charcuterie
1109;8,93505E+13;Restaurant
1110;8,83876E+13;Alimentation générale
1111;4,34774E+13;Boucherie-Charcuterie
1112;8,94193E+13;Restaurant
1113;8,8413E+13;Boulangerie-Pâtisserie
1114;5,25232E+13;Boulangerie-Pâtisserie
1115;8,95164E+13;Boulangerie-Pâtisserie
1116;8,847E+13;_
1117;3,90051E+13;Rayon poissonnerie
1118;8,97805E+13;Restaurant
1119;8,85277E+13;Restaurant
1120;1,96018E+13;Restauration collective
1121;8,9884E+13;Restaurant
1122;8,87553E+13;Alimentation générale
1123;4,29201E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
1124;8,99735E+13;Alimentation générale
1125;8,87868E+13;Alimentation générale
1126;5,24959E+13;Restaurant
1127;9,0291E+13;Restaurant
1128;8,87913E+13;Restaurant
1129;5,21855E+13;Restaurant
1130;SIRET000028676;_
1131;8,88089E+13;_
1132;8,39094E+13;Mareyage et préparation de produits de la pêche
1133;SIRET000028765;_
1134;8,88185E+13;Restaurant
1135;8,38157E+13;Alimentation générale|Rayon pain/viennoiserie/pâtisserie
1136;SIRET000029241;Boulangerie-Pâtisserie
1137;8,88222E+13;_
1138;3,78197E+13;Transformation de produits de la pêche
1139;SIRET000029247;Alimentation générale
1140;8,88403E+13;Alimentation générale
1141;8,15407E+13;Restaurant
1142;3,17426E+13;Transformation de produits carnés
1143;8,88573E+13;_
1144;8,28915E+13;Boucherie-Charcuterie
1145;4,51321E+13;Libre service
1146;8,89559E+13;Boucherie-Charcuterie
1147;5,2448E+13;Restauration collective
1148;7,90866E+13;Restaurant
1149;8,89609E+13;_
1150;8,51087E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
1151;8,38203E+13;Purification/Expédition de coquillages
1152;8,89653E+13;_
1153;5,31049E+13;Centre d'emballage des oeufs
1154;5,1253E+13;Restaurant
1155;8,90749E+13;Alimentation générale
1156;2,00033E+13;Restauration collective
1157;7,86115E+13;Restauration collective
1158;8,9111E+13;Boulangerie-Pâtisserie
1159;4,8751E+13;Traiteur
1160;2,00027E+13;Restauration collective
1161;8,91606E+13;Poissonnerie
1162;2,1974E+13;Restauration collective
1163;4,82878E+13;Restaurant
1164;8,93553E+13;Restaurant
1165;4,24273E+13;Restauration collective
1166;7,92356E+13;Restaurant
1167;8,94065E+13;Restaurant
1168;6,4568E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
1169;4,80655E+13;Restaurant
1170;8,94066E+13;Boucherie-Charcuterie
1171;4,30099E+13;Producteur fermier
1172;2,67411E+13;Restauration collective
1173;8,94417E+13;Alimentation générale
1174;2,10302E+13;Restauration collective
1175;4,5266E+13;Alimentation générale
1176;8,97508E+13;Restaurant
1177;8,09653E+13;Restaurant
1178;4,47573E+13;Restaurant
1179;8,9759E+13;Restaurant
1180;2,17802E+13;Restauration collective
1181;3,38253E+13;Restauration collective
1182;8,98275E+13;Boulangerie-Pâtisserie
1183;4,87438E+13;Fromagerie|Boucherie-Charcuterie
1184;8,12736E+13;Restauration collective
1185;8,98681E+13;Restaurant
1186;1,974E+13;Restauration collective
1187;8,38157E+13;Libre service|Alimentation générale
1188;8,99242E+13;_
1189;6,9278E+13;Restauration collective
1190;2,175E+13;Restauration collective
1191;8,9952E+13;Boulangerie-Pâtisserie
1192;8,50577E+13;Boucherie-Charcuterie
1193;3,99663E+13;Entreposage de produits laitiers
1194;9,00141E+13;Restaurant
1195;8,28216E+13;Restaurant
1196;8,41214E+13;Restaurant
1197;9,58503E+13;Boucherie-Charcuterie
1198;2,12406E+13;Restaurant
1199;8,08329E+13;Boucherie-Charcuterie
1200;9,61503E+13;_
1201;2,658E+13;Restauration collective
1202;3,32138E+13;Producteur fermier
1203;SIRET000029379;Boulangerie-Pâtisserie
1204;5,37682E+13;Producteur fermier
1205;8,77812E+13;Restaurant
1206;SIRET000030481;Rayon boucherie-charcuterie
1207;7,91171E+13;Transformation de produits carnés
1208;8,01128E+13;Restauration collective
1209;8,01228E+13;Libre service
1210;2,62406E+13;Restauration collective
1211;3,79062E+13;Entreposage de distribution de denrées alimentaires
1212;5,22349E+13;Restauration collective
1213;4,48274E+13;Producteur fermier
1214;2,18502E+13;Restauration collective
1215;5,23525E+13;Restaurant
1216;3,51233E+13;Commerce alimentaire
1217;5,29616E+13;Producteur fermier
1218;2,00018E+13;Restauration collective
1219;4,01252E+13;Restauration collective
1220;4,04001E+13;Restaurant
1221;3,17426E+13;Transformation de produits de la pêche
1222;4,84251E+13;Boulangerie-Pâtisserie
1223;5,32027E+13;Commerce alimentaire
1224;4,21117E+13;Libre service
1225;8,40712E+13;Libre service|Alimentation générale|Boulangerie-Pâtisserie
1226;2,18301E+13;Restauration collective
1227;2,00021E+13;Restauration collective
1228;8,50136E+13;Mareyage et préparation de produits de la pêche
1229;8,3345E+13;Transformation de lait ou produits laitiers
1230;8,84354E+13;Alimentation générale|Boulangerie-Pâtisserie
1231;3,39188E+13;Découpe de viande de boucherie
1232;5,86251E+13;Transformation de produits carnés
1233;7,99441E+13;Producteur fermier
1234;4,09901E+13;Traiteur
1235;5,22113E+13;Restaurant
1236;4,0735E+13;Rayon traiteur
1237;3,91108E+13;Producteur fermier
1238;2,00044E+13;Restauration collective
1239;7,85376E+13;Restauration collective
1240;4,49496E+13;Libre service|Alimentation générale
1241;8,83101E+13;Restaurant
1242;8,15341E+13;Restaurant
1243;4,30201E+13;Restaurant
1244;2,57902E+13;Restauration collective
1245;4,22547E+13;Alimentation générale
1246;4,14591E+13;Alimentation générale|Traiteur|Boucherie-Charcuterie
1247;3,24489E+13;Boucherie-Charcuterie
1248;5,29514E+13;Restauration collective
1249;3,94443E+13;Restaurant
1250;8,18009E+13;Restaurant
1251;5,10015E+13;Restauration collective
1252;7,97912E+13;Découpe de viande de boucherie
1253;8,41536E+13;Restaurant
1254;7,51239E+13;Restaurant
1255;8,17995E+13;Producteur fermier
1256;8,93712E+13;Libre service|Alimentation générale
1257;1,97819E+13;Restauration collective
1258;8,01102E+13;Purification/Expédition de coquillages
1259;5,38963E+13;Producteur fermier
1260;2,18101E+13;Restauration collective
1261;4,11545E+13;Entreposage de distribution de denrées alimentaires
1262;8,14583E+13;Restaurant
1263;8,81531E+13;Transformation de produits carnés
1264;2,11702E+13;Restauration collective
1265;9,0121E+13;Découpe de viande de boucherie
1266;8,32085E+13;Traiteur
1267;3,83987E+13;Production d'abats
1268;8,98579E+13;Purification/Expédition de coquillages
1269;8,12613E+13;Restauration collective
1270;3,34795E+13;Restauration collective
1271;2,62406E+13;Restauration collective
1272;1,30028E+13;Restauration collective
1273;5,09894E+13;Restaurant
1274;5,14067E+13;Boucherie-Charcuterie
1275;7,7556E+13;Restauration collective
1276;3,13402E+13;Restauration collective
1277;4,21817E+13;Restaurant
1278;8,9928E+13;Restaurant
1279;2,12401E+13;Restauration collective
1280;8,28382E+13;Restaurant
1281;6,20501E+13;Poissonnerie
1282;9,46751E+13;Restauration collective
1283;8,81816E+13;Producteur fermier
1284;2,00036E+13;Restauration collective
1285;2,686E+13;Restauration collective
1286;8,44625E+13;Restaurant
1287;5,28984E+13;Entreposage de distribution de denrées alimentaires
1288;6,92036E+13;Transport de denrées alimentaires
1289;3,45406E+13;Transformation de lait ou produits laitiers
1290;8,82723E+13;Restaurant
1291;2,68E+13;Restauration collective
1292;3,50576E+13;Restaurant
1293;7,8904E+13;Restaurant
1294;8,84171E+13;Restaurant
1295;8,37785E+13;Producteur fermier
1296;4,10441E+13;Restaurant
1297;8,89752E+13;Libre service|Alimentation générale
1298;3,41174E+13;Restauration collective
1299;2,65909E+13;Restauration collective
1300;3,98485E+13;Restaurant
1301;2,294E+13;Restauration collective
1302;7,86061E+13;Restauration collective
1303;8,8806E+13;Rayon boucherie-charcuterie
1304;2,16E+13;Restauration collective
1305;8,0482E+13;Restaurant
1306;4,78791E+13;Restaurant
1307;4,33682E+13;Restauration collective
1308;2,602E+13;Restauration collective
1309;8,8806E+13;Rayon poissonnerie
1310;4,33682E+13;Restauration collective
1311;8,47508E+13;Restaurant
1312;8,20376E+13;Restaurant
1313;5,34549E+13;Restauration collective
1314;8,11368E+13;Métier de bouche
1315;5,39781E+13;Restaurant
1316;3,8474E+13;Restaurant
