id_etablissement;id_activite;id_type_activite;code_postal;agrement;niveau_hygiene
9731;23;5;30;30332001;1
9731;41;1;30;30332001;1
9731;41;5;30;30332001;1
9731;24;1;30;30332001;1
9731;24;5;30;30332001;1
9731;15;1;30;30332001;1
9731;15;5;30;30332001;1
9731;36;1;30;30332001;1
9731;36;5;30;30332001;1
9732;0;0;75;;1
1105;14;0;97;97403002;0
1105;14;4;97;97403002;0
1105;30;0;97;97403002;0
1105;30;4;97;97403002;0
9733;24;5;53;;0
9734;0;0;20;;1
9734;19;0;20;;1
9734;1;0;20;;1
9735;1;0;75;;1
9736;7;0;11;;0
2196;14;0;13;;1
9737;1;0;94;;0
659;1;0;94;;0
9738;16;0;75;;1
9738;16;2;75;;1
9738;1;0;75;;1
9738;1;2;75;;1
9739;25;3;34;34150001;1
9740;1;0;25;;1
9741;1;0;75;;0
9742;14;0;76;;0
1315;14;0;80;80016002;1
1315;63;0;80;80016002;1
9743;49;0;61;;0
9743;4;0;61;;0
9743;12;0;61;;0
9743;1;0;61;;0
9744;22;0;75;;1
9744;32;0;75;;1
9744;19;0;75;;1
9389;6;0;24;;1
9389;19;0;24;;1
9745;1;5;40;;1
9745;1;0;40;;1
9745;27;5;40;;1
9745;27;0;40;;1
9745;24;5;40;;1
9745;24;0;40;;1
9746;14;0;88;;1
5475;14;0;47;;1
1761;14;0;75;;1
9747;14;0;20;;1
9748;1;0;59;;0
9749;1;0;74;;2
9750;1;0;24;;0
9751;25;3;17;17058057;1
9752;16;3;22;22081008;1
9752;16;2;22;22081008;1
9752;25;3;22;22081008;1
9752;25;2;22;22081008;1
9753;0;0;51;;0
9753;19;0;51;;0
9754;16;2;61;61024003;1
8328;16;0;20;;0
8328;16;2;20;;0
8328;14;0;20;;0
8328;14;2;20;;0
9755;52;1;38;38185007;1
9755;52;4;38;38185007;1
9755;36;1;38;38185007;1
9755;36;4;38;38185007;1
9755;15;1;38;38185007;1
9755;15;4;38;38185007;1
4363;1;0;40;;0
9756;1;0;75;;0
9757;16;2;43;43136003;0
1132;14;0;75;;0
1132;14;4;75;;0
1132;18;0;75;;0
1132;18;4;75;;0
9758;23;5;67;67045002;0
9758;23;1;67;67045002;0
9758;24;5;67;67045002;0
9758;24;1;67;67045002;0
9759;56;0;56;;0
2583;0;0;69;;0
2583;19;0;69;;0
2583;1;0;69;;0
2583;27;0;69;;0
9760;28;0;94;;1
9761;1;0;30;;0
4696;14;0;20;;0
9762;27;0;39;;1
9763;14;0;78;;0
9764;1;0;75;;0
9765;27;0;84;;1
9766;1;0;75;;0
9767;27;0;58;;0
9767;1;0;58;;0
2469;14;0;76;76217074;0
9768;34;0;40;;0
2234;14;0;75;;0
2234;14;4;75;;0
2234;18;0;75;;0
2234;18;4;75;;0
2234;1;0;75;;0
2234;1;4;75;;0
1918;14;0;60;;1
1918;63;0;60;;1
5814;14;0;38;;1
9769;1;0;78;;0
9770;1;0;98;;1
9771;10;0;56;;0
9771;31;0;56;;0
9772;25;0;75;;0
9772;25;3;75;;0
9772;1;0;75;;0
9772;1;3;75;;0
9773;1;0;94;;0
9774;14;0;13;1443063;1
9775;10;0;49;;0
9775;0;0;49;;0
9776;14;0;83;;0
9777;1;0;61;;1
9778;23;1;58;58079005;0
9779;1;0;75;;1
3459;14;0;53;;1
9780;10;0;92;;1
9781;18;4;56;;1
9782;14;0;78;78517005;0
9405;24;1;78;78048001;0
9405;24;5;78;78048001;0
9405;41;1;78;78048001;0
9405;41;5;78;78048001;0
9405;23;1;78;78048001;0
9405;23;5;78;78048001;0
4164;26;0;16;;1
4164;26;6;16;;1
4164;1;0;16;;1
4164;1;6;16;;1
6491;14;0;23;;1
9783;5;0;28;;0
9783;0;0;28;;0
9783;19;0;28;;0
9784;23;1;47;4143002;0
9785;26;0;83;;1
9785;26;6;83;;1
9785;27;0;83;;1
9785;27;6;83;;1
9786;17;3;30;30133030;0
9787;27;0;25;;0
9787;1;0;25;;0
9788;27;0;61;;1
9789;0;0;93;;0
9789;19;0;93;;0
9790;14;0;13;;0
9791;20;5;26;26281011;0
9792;27;0;60;;0
9793;27;0;14;;1
9791;20;5;26;26281011;0
9794;1;0;60;;0
9795;10;0;67;;1
9795;5;0;67;;1
9796;10;0;63;;0
9796;34;0;63;;0
1818;21;4;56;56121008;1
1818;21;3;56;56121008;1
1818;45;4;56;56121008;1
1818;45;3;56;56121008;1
6499;14;0;56;;1
9797;27;0;93;;1
9797;31;0;93;;1
9798;10;0;26;;2
8326;14;0;31;;0
9799;14;0;84;;0
9449;16;5;29;29225001;1
9449;16;1;29;29225001;1
9449;16;2;29;29225001;1
9449;23;5;29;29225001;1
9449;23;1;29;29225001;1
9449;23;2;29;29225001;1
9449;20;5;29;29225001;1
9449;20;1;29;29225001;1
9449;20;2;29;29225001;1
9800;1;0;75;;0
2019;1;3;59;59183223;2
2019;1;0;59;59183223;2
2019;17;3;59;59183223;2
2019;17;0;59;59183223;2
9801;1;0;75;;0
9802;14;0;20;2B037106;1
9803;1;0;93;;0
4994;27;2;81;81014001;1
4994;27;0;81;81014001;1
4994;16;2;81;81014001;1
4994;16;0;81;81014001;1
9804;10;0;26;;0
9805;5;0;74;;0
9805;7;0;74;;0
9806;10;0;91;;0
7658;14;0;61;;0
9807;23;1;40;40126003;1
9449;16;5;29;29225001;1
9449;16;1;29;29225001;1
9449;16;2;29;29225001;1
9449;23;5;29;29225001;1
9449;23;1;29;29225001;1
9449;23;2;29;29225001;1
9449;20;5;29;29225001;1
9449;20;1;29;29225001;1
9449;20;2;29;29225001;1
9808;1;0;75;;1
9809;4;0;75;;0
9810;16;0;24;;1
9810;16;2;24;;1
9810;27;0;24;;1
9810;27;2;24;;1
3364;14;0;75;;1
9811;1;0;82;;0
9812;27;0;24;;1
3871;4;6;28;28128001;1
3871;4;0;28;28128001;1
3871;26;6;28;28128001;1
3871;26;0;28;28128001;1
1386;14;0;75;;1
9813;6;0;75;;0
9813;8;0;75;;0
9813;1;0;75;;0
9814;1;0;13;;0
9815;14;0;11;;1
9816;44;5;32;32182020;0
2092;14;0;61;;1
9817;14;0;11;;0
9818;1;0;91;;0
9818;10;0;91;;0
9819;14;0;78;;0
9820;1;0;75;;1
7502;1;3;62;62160254;0
7502;1;0;62;62160254;0
7502;21;3;62;62160254;0
7502;21;0;62;62160254;0
9821;17;1;19;19162001;1
9821;17;3;19;19162001;1
9821;23;1;19;19162001;1
9821;23;3;19;19162001;1
9822;53;6;76;76339001;0
9822;53;3;76;76339001;0
9822;53;0;76;76339001;0
9822;25;6;76;76339001;0
9822;25;3;76;76339001;0
9822;25;0;76;76339001;0
9822;26;6;76;76339001;0
9822;26;3;76;76339001;0
9822;26;0;76;76339001;0
9823;1;0;78;;2
9824;14;0;69;;1
9825;24;6;74;74268003;1
9825;24;5;74;74268003;1
9825;26;6;74;74268003;1
9825;26;5;74;74268003;1
9826;24;5;32;32333030;0
9827;1;0;75;;0
9828;14;0;91;;2
9829;5;0;27;;1
9830;16;0;73;;1
9830;16;2;73;;1
9830;27;0;73;;1
9830;27;2;73;;1
9831;10;0;80;;0
9831;5;0;80;;0
9832;28;0;11;;1
9833;10;0;93;;0
9834;1;0;79;;1
9835;1;0;74;;1
9836;16;2;64;64354103;1
9837;1;0;75;;1
9838;1;0;59;;0
9839;1;0;94;;0
4910;23;0;81;;0
4910;23;1;81;;0
4910;15;0;81;;0
4910;15;1;81;;0
4910;36;0;81;;0
4910;36;1;81;;0
4910;10;0;81;;0
4910;10;1;81;;0
9840;1;0;14;;0
9487;8;0;58;;0
7614;14;0;40;;1
6967;14;0;91;;1
9841;1;0;75;;0
9842;14;0;49;;0
9843;10;0;42;;1
9844;10;2;89;89052001;0
9844;10;1;89;89052001;0
9844;10;4;89;89052001;0
9844;10;0;89;89052001;0
9844;0;2;89;89052001;0
9844;0;1;89;89052001;0
9844;0;4;89;89052001;0
9844;0;0;89;89052001;0
9844;43;2;89;89052001;0
9844;43;1;89;89052001;0
9844;43;4;89;89052001;0
9844;43;0;89;89052001;0
9844;23;2;89;89052001;0
9844;23;1;89;89052001;0
9844;23;4;89;89052001;0
9844;23;0;89;89052001;0
9844;16;2;89;89052001;0
9844;16;1;89;89052001;0
9844;16;4;89;89052001;0
9844;16;0;89;89052001;0
9845;36;1;30;30007003;0
9845;23;1;30;30007003;0
9846;1;0;30;;1
9847;1;0;69;;0
9848;27;0;24;;1
9849;24;5;40;40288001;0
4910;23;0;81;;0
4910;23;1;81;;0
4910;15;0;81;;0
4910;15;1;81;;0
4910;36;0;81;;0
4910;36;1;81;;0
4910;10;0;81;;0
4910;10;1;81;;0
9850;10;1;10;10181001;0
9850;10;0;10;10181001;0
9850;5;1;10;10181001;0
9850;5;0;10;10181001;0
9850;23;1;10;10181001;0
9850;23;0;10;10181001;0
9492;15;1;56;56164001;0
9492;36;1;56;56164001;0
9851;1;0;64;;0
9852;16;2;52;52123001;1
9853;1;0;30;;1
9854;10;0;69;;1
2788;14;0;68;;1
2788;1;0;68;;1
9855;1;0;75;;0
9856;1;0;20;;1
453;0;0;95;;1
453;0;4;95;;1
453;19;0;95;;1
453;19;4;95;;1
453;18;0;95;;1
453;18;4;95;;1
453;2;0;95;;1
453;2;4;95;;1
9857;16;2;41;41149002;1
9858;1;0;97;;2
9859;26;6;22;22284002;0
9860;16;2;74;74038050;1
9861;10;0;24;;0
9862;25;3;34;34157538;0
9863;1;0;42;;1
9864;15;1;31;31483217;1
9865;18;4;29;;1
9866;14;0;53;53121003;0
8210;1;5;64;;1
8210;1;0;64;;1
8210;24;5;64;;1
8210;24;0;64;;1
9867;0;0;37;;0
9867;19;0;37;;0
9867;1;0;37;;0
9868;1;0;75;;0
7129;52;1;45;4001007;1
7129;52;4;45;4001007;1
7129;23;1;45;4001007;1
7129;23;4;45;4001007;1
9869;31;0;29;;0
9870;10;0;57;;0
9871;10;0;92;;0
9872;1;0;75;;0
9873;64;1;81;81105085;1
9874;12;0;75;;1
9875;30;1;94;94070110;1
9875;30;4;94;94070110;1
9875;23;1;94;94070110;1
9875;23;4;94;94070110;1
9876;18;1;94;94065476;0
9876;18;4;94;94065476;0
9876;43;1;94;94065476;0
9876;43;4;94;94065476;0
9876;15;1;94;94065476;0
9876;15;4;94;94065476;0
1132;14;0;75;;1
1132;14;4;75;;1
1132;18;0;75;;1
1132;18;4;75;;1
9877;1;0;75;;1
25;0;0;80;;1
25;0;4;80;;1
25;19;0;80;;1
25;19;4;80;;1
25;6;0;80;;1
25;6;4;80;;1
25;13;0;80;;1
25;13;4;80;;1
25;8;0;80;;1
25;8;4;80;;1
25;22;0;80;;1
25;22;4;80;;1
25;30;0;80;;1
25;30;4;80;;1
25;11;0;80;;1
25;11;4;80;;1
25;2;0;80;;1
25;2;4;80;;1
9878;17;3;56;56069003;0
1217;14;0;24;;1
9879;14;0;35;;1
9880;14;0;74;;0
2411;15;0;73;;1
2411;15;1;73;;1
2411;23;0;73;;1
2411;23;1;73;;1
2411;36;0;73;;1
2411;36;1;73;;1
2411;27;0;73;;1
2411;27;1;73;;1
2469;14;0;76;76217074;1
9881;6;0;72;;0
9881;1;0;72;;0
9882;1;0;75;;0
5191;14;0;60;;0
4250;14;0;34;34031002;0
9883;1;0;34;;0
9876;18;1;94;94065476;1
9876;18;4;94;94065476;1
9876;43;1;94;94065476;1
9876;43;4;94;94065476;1
9876;15;1;94;94065476;1
9876;15;4;94;94065476;1
9884;1;0;58;;0
9885;1;0;79;;0
25;0;0;80;;1
25;0;4;80;;1
25;19;0;80;;1
25;19;4;80;;1
25;6;0;80;;1
25;6;4;80;;1
25;13;0;80;;1
25;13;4;80;;1
25;8;0;80;;1
25;8;4;80;;1
25;22;0;80;;1
25;22;4;80;;1
25;30;0;80;;1
25;30;4;80;;1
25;11;0;80;;1
25;11;4;80;;1
25;2;0;80;;1
25;2;4;80;;1
9886;1;0;97;;0
9887;1;0;75;;1
2550;14;0;42;;1
9888;1;0;75;;1
9889;17;1;83;83054001;1
9889;17;3;83;83054001;1
9889;23;1;83;83054001;1
9889;23;3;83;83054001;1
6074;1;0;75;;0
9890;23;1;26;26173033;0
9891;1;0;75;;0
9892;27;0;12;;2
9893;1;0;31;;0
9889;17;1;83;83054001;1
9889;17;3;83;83054001;1
9889;23;1;83;83054001;1
9889;23;3;83;83054001;1
3828;14;0;40;40088008;0
9894;1;0;20;;1
9895;14;0;37;;0
4060;14;3;51;51231001;1
4060;14;1;51;51231001;1
4060;14;0;51;51231001;1
4060;15;3;51;51231001;1
4060;15;1;51;51231001;1
4060;15;0;51;51231001;1
4060;47;3;51;51231001;1
4060;47;1;51;51231001;1
4060;47;0;51;51231001;1
9896;27;4;44;;1
9896;27;0;44;;1
9896;18;4;44;;1
9896;18;0;44;;1
9897;24;5;44;44097001;0
9898;14;0;49;;1
9899;18;4;44;;1
9900;1;0;37;;0
9901;10;0;72;;0
9902;14;0;75;;0
2214;30;1;91;91340005;0
2214;30;4;91;91340005;0
2214;30;3;91;91340005;0
2214;30;2;91;91340005;0
2214;21;1;91;91340005;0
2214;21;4;91;91340005;0
2214;21;3;91;91340005;0
2214;21;2;91;91340005;0
2214;15;1;91;91340005;0
2214;15;4;91;91340005;0
2214;15;3;91;91340005;0
2214;15;2;91;91340005;0
2214;57;1;91;91340005;0
2214;57;4;91;91340005;0
2214;57;3;91;91340005;0
2214;57;2;91;91340005;0
2214;35;1;91;91340005;0
2214;35;4;91;91340005;0
2214;35;3;91;91340005;0
2214;35;2;91;91340005;0
2214;45;1;91;91340005;0
2214;45;4;91;91340005;0
2214;45;3;91;91340005;0
2214;45;2;91;91340005;0
9903;25;3;85;85001543;0
9904;16;2;62;62207032;1
9905;14;0;22;;1
5118;19;0;75;;0
5118;14;0;75;;0
9906;7;0;84;;1
9907;1;0;75;;0
9908;1;0;93;;1
1876;4;0;75;;0
1876;12;0;75;;0
1876;1;0;75;;0
1315;14;0;80;80016002;0
1315;63;0;80;80016002;0
1129;14;0;74;74269006;1
9909;47;3;39;39055001;1
9910;41;1;14;14509030;1
4917;14;0;62;62770297;0
9911;14;0;75;;0
9912;14;0;43;;0
5138;14;0;73;73157053;1
5600;14;0;83;83019010;1
9913;23;1;73;73087001;1
9553;14;0;11;;0
9914;5;0;19;;0
9915;1;0;75;;1
9916;1;0;60;;0
9917;1;0;59;;0
9796;10;0;63;;0
9796;34;0;63;;0
9918;14;0;73;;1
9919;27;4;94;;1
9919;27;0;94;;1
9919;30;4;94;;1
9919;30;0;94;;1
9919;18;4;94;;1
9919;18;0;94;;1
9920;1;0;75;;0
9921;1;0;75;;0
9922;16;2;42;42300001;1
9923;1;0;13;;1
7257;1;0;68;68267001;0
7257;14;0;68;68267001;0
7257;51;0;68;68267001;0
9924;1;0;59;;0
9925;18;4;44;;1
9926;27;0;81;;1
3084;14;0;87;87085004;1
9927;25;3;14;14298114;0
3162;4;0;66;;0
3162;0;0;66;;0
3162;19;0;66;;0
3162;27;0;66;;0
3162;14;0;66;;0
9928;27;0;65;;1
9929;14;1;75;75112007;0
9929;14;0;75;75112007;0
9929;15;1;75;75112007;0
9929;15;0;75;75112007;0
9930;1;0;72;;1
9931;23;1;69;69027063;1
9931;36;1;69;69027063;1
9931;15;1;69;69027063;1
9931;42;1;69;69027063;1
2351;14;0;58;58095073;0
2351;1;0;58;58095073;0
9932;1;0;33;;2
9933;27;0;76;;0
9934;4;0;93;;0
2899;14;0;13;13211004;1
152;6;0;14;;0
152;32;0;14;;0
152;13;0;14;;0
152;8;0;14;;0
152;1;0;14;;0
152;19;0;14;;0
152;22;0;14;;0
152;0;0;14;;0
9935;10;0;70;;0
1213;14;0;13;;0
152;6;0;14;;0
152;32;0;14;;0
152;13;0;14;;0
152;8;0;14;;0
152;1;0;14;;0
152;19;0;14;;0
152;22;0;14;;0
152;0;0;14;;0
2205;14;0;56;;1
2205;14;3;56;;1
2205;21;0;56;;1
2205;21;3;56;;1
9936;4;0;69;;0
9931;23;1;69;69027063;1
9931;36;1;69;69027063;1
9931;15;1;69;69027063;1
9931;42;1;69;69027063;1
1638;14;4;92;;1
1638;14;0;92;;1
1638;18;4;92;;1
1638;18;0;92;;1
804;16;0;35;;0
804;16;2;35;;0
804;10;0;35;;0
804;10;2;35;;0
2318;17;3;50;50099006;0
2318;25;3;50;50099006;0
2318;21;3;50;50099006;0
1638;14;4;92;;0
1638;14;0;92;;0
1638;18;4;92;;0
1638;18;0;92;;0
7219;14;0;91;;1
9937;6;0;13;;1
9938;1;0;29;;0
9939;26;6;62;62716020;1
9940;1;0;18;;0
9941;10;0;78;;0
9942;1;0;13;;1
2318;17;3;50;50099006;0
2318;25;3;50;50099006;0
2318;21;3;50;50099006;0
9919;27;4;94;;1
9919;27;0;94;;1
9919;30;4;94;;1
9919;30;0;94;;1
9919;18;4;94;;1
9919;18;0;94;;1
9943;14;0;92;9042024;0
9944;19;0;69;;0
9945;1;0;33;;0
9946;27;0;56;;1
9947;26;6;76;76320002;0
9948;14;0;76;;1
9949;14;0;55;55517009;0
4539;14;0;63;;1
9950;14;0;53;;0
9951;28;0;24;;0
9952;1;0;75;;0
9953;1;0;31;;0
9954;14;0;59;;0
9955;1;0;85;;0
9931;23;1;69;69027063;1
9931;36;1;69;69027063;1
9931;15;1;69;69027063;1
9931;42;1;69;69027063;1
9595;26;0;29;29051030;1
9595;26;6;29;29051030;1
9595;51;0;29;29051030;1
9595;51;6;29;29051030;1
9956;10;0;38;;0
9957;1;0;27;;0
9958;4;0;60;;0
9959;17;0;75;;0
9959;17;3;75;;0
9959;1;0;75;;0
9959;1;3;75;;0
9960;10;0;24;;0
8362;1;0;75;;0
9961;1;0;75;;0
5155;14;0;62;;0
9962;10;0;24;;1
9963;16;2;72;72181001;1
9964;28;0;13;;1
3034;14;0;88;;0
9965;1;0;97;;1
8814;16;0;75;;1
8814;16;2;75;;1
8814;1;0;75;;1
8814;1;2;75;;1
3522;0;4;61;;1
3522;0;1;61;;1
3522;0;0;61;;1
3522;0;2;61;;1
3522;19;4;61;;1
3522;19;1;61;;1
3522;19;0;61;;1
3522;19;2;61;;1
3522;10;4;61;;1
3522;10;1;61;;1
3522;10;0;61;;1
3522;10;2;61;;1
3522;16;4;61;;1
3522;16;1;61;;1
3522;16;0;61;;1
3522;16;2;61;;1
3522;41;4;61;;1
3522;41;1;61;;1
3522;41;0;61;;1
3522;41;2;61;;1
3522;23;4;61;;1
3522;23;1;61;;1
3522;23;0;61;;1
3522;23;2;61;;1
3522;36;4;61;;1
3522;36;1;61;;1
3522;36;0;61;;1
3522;36;2;61;;1
3522;15;4;61;;1
3522;15;1;61;;1
3522;15;0;61;;1
3522;15;2;61;;1
3522;30;4;61;;1
3522;30;1;61;;1
3522;30;0;61;;1
3522;30;2;61;;1
3696;14;0;75;;0
9966;27;4;85;;1
9966;27;0;85;;1
9966;18;4;85;;1
9966;18;0;85;;1
25;0;0;80;;1
25;0;4;80;;1
25;19;0;80;;1
25;19;4;80;;1
25;6;0;80;;1
25;6;4;80;;1
25;13;0;80;;1
25;13;4;80;;1
25;8;0;80;;1
25;8;4;80;;1
25;22;0;80;;1
25;22;4;80;;1
25;30;0;80;;1
25;30;4;80;;1
25;11;0;80;;1
25;11;4;80;;1
25;2;0;80;;1
25;2;4;80;;1
6832;18;1;93;93027003;0
6832;18;0;93;93027003;0
6832;18;4;93;93027003;0
6832;1;1;93;93027003;0
6832;1;0;93;93027003;0
6832;1;4;93;93027003;0
6832;30;1;93;93027003;0
6832;30;0;93;93027003;0
6832;30;4;93;93027003;0
6832;60;1;93;93027003;0
6832;60;0;93;93027003;0
6832;60;4;93;93027003;0
6832;14;1;93;93027003;0
6832;14;0;93;93027003;0
6832;14;4;93;93027003;0
6832;36;1;93;93027003;0
6832;36;0;93;93027003;0
6832;36;4;93;93027003;0
6832;15;1;93;93027003;0
6832;15;0;93;93027003;0
6832;15;4;93;93027003;0
6832;41;1;93;93027003;0
6832;41;0;93;93027003;0
6832;41;4;93;93027003;0
6832;46;1;93;93027003;0
6832;46;0;93;93027003;0
6832;46;4;93;93027003;0
9967;6;0;83;;1
9967;8;0;83;;1
2253;30;0;26;;1
2253;30;4;26;;1
2253;18;0;26;;1
2253;18;4;26;;1
2253;1;0;26;;1
2253;1;4;26;;1
6918;1;0;42;;1
1565;14;0;24;;1
25;0;0;80;;1
25;0;4;80;;1
25;19;0;80;;1
25;19;4;80;;1
25;6;0;80;;1
25;6;4;80;;1
25;13;0;80;;1
25;13;4;80;;1
25;8;0;80;;1
25;8;4;80;;1
25;22;0;80;;1
25;22;4;80;;1
25;30;0;80;;1
25;30;4;80;;1
25;11;0;80;;1
25;11;4;80;;1
25;2;0;80;;1
25;2;4;80;;1
7722;14;0;21;21355003;1
6161;35;0;54;;1
6161;35;2;54;;1
6161;1;0;54;;1
6161;1;2;54;;1
9968;1;0;91;;1
9969;1;0;11;;0
9970;1;0;25;;0
4394;14;0;94;;1
8716;23;0;60;;0
8716;23;1;60;;0
8716;56;0;60;;0
8716;56;1;60;;0
9971;24;5;13;13005016;0
25;0;0;80;;1
25;0;4;80;;1
25;19;0;80;;1
25;19;4;80;;1
25;6;0;80;;1
25;6;4;80;;1
25;13;0;80;;1
25;13;4;80;;1
25;8;0;80;;1
25;8;4;80;;1
25;22;0;80;;1
25;22;4;80;;1
25;30;0;80;;1
25;30;4;80;;1
25;11;0;80;;1
25;11;4;80;;1
25;2;0;80;;1
25;2;4;80;;1
9972;30;4;69;69273033;1
9973;1;0;75;;0
9974;1;0;75;;0
7839;14;0;78;;0
4924;0;0;66;;3
4924;19;0;66;;3
4924;1;0;66;;3
9975;1;0;75;;1
2516;14;0;88;88413002;0
2516;14;1;88;88413002;0
2516;23;0;88;88413002;0
2516;23;1;88;88413002;0
2516;15;0;88;88413002;0
2516;15;1;88;88413002;0
4540;30;4;11;;1
9976;5;0;72;;1
9976;4;0;72;;1
9976;0;0;72;;1
9976;28;0;72;;1
6832;18;1;93;93027003;0
6832;18;0;93;93027003;0
6832;18;4;93;93027003;0
6832;1;1;93;93027003;0
6832;1;0;93;93027003;0
6832;1;4;93;93027003;0
6832;30;1;93;93027003;0
6832;30;0;93;93027003;0
6832;30;4;93;93027003;0
6832;60;1;93;93027003;0
6832;60;0;93;93027003;0
6832;60;4;93;93027003;0
6832;14;1;93;93027003;0
6832;14;0;93;93027003;0
6832;14;4;93;93027003;0
6832;36;1;93;93027003;0
6832;36;0;93;93027003;0
6832;36;4;93;93027003;0
6832;15;1;93;93027003;0
6832;15;0;93;93027003;0
6832;15;4;93;93027003;0
6832;41;1;93;93027003;0
6832;41;0;93;93027003;0
6832;41;4;93;93027003;0
6832;46;1;93;93027003;0
6832;46;0;93;93027003;0
6832;46;4;93;93027003;0
9977;14;0;75;;0
9978;1;0;98;;0
9979;27;0;71;;1
9980;25;3;22;22186009;1
9981;23;1;95;95612014;2
9982;1;0;75;;0
9983;1;0;11;;0
9984;1;0;69;;0
9985;17;1;54;54138002;1
9985;17;3;54;54138002;1
9985;23;1;54;54138002;1
9985;23;3;54;54138002;1
9986;15;5;73;73065733;0
9986;15;1;73;73065733;0
9986;20;5;73;73065733;0
9986;20;1;73;73065733;0
9987;1;0;75;;0
9988;5;0;84;;1
9989;25;3;56;56046005;1
9990;36;1;67;67411002;1
9990;23;1;67;67411002;1
9991;15;1;17;17241002;1
9992;19;0;75;;1
9992;32;0;75;;1
9993;23;1;20;2B042115;1
2105;14;0;44;44064008;0
6183;0;0;48;;0
6183;0;2;48;;0
6183;28;0;48;;0
6183;28;2;48;;0
6183;16;0;48;;0
6183;16;2;48;;0
9994;0;0;68;;0
9994;19;0;68;;0
9995;1;0;75;;0
1794;14;2;35;35288001;0
1794;14;4;35;35288001;0
1794;14;0;35;35288001;0
1794;16;2;35;35288001;0
1794;16;4;35;35288001;0
1794;16;0;35;35288001;0
1794;29;2;35;35288001;0
1794;29;4;35;35288001;0
1794;29;0;35;35288001;0
1794;54;2;35;35288001;0
1794;54;4;35;35288001;0
1794;54;0;35;35288001;0
9990;36;1;67;67411002;1
9990;23;1;67;67411002;1
9996;1;0;89;;0
7746;27;0;24;;1
7746;1;0;24;;1
9997;1;0;94;;0
9998;1;0;65;;0
3882;1;6;59;59390001;0
3882;1;0;59;59390001;0
3882;26;6;59;59390001;0
3882;26;0;59;59390001;0
3854;6;0;55;;1
3854;13;0;55;;1
3854;8;0;55;;1
3854;32;0;55;;1
3854;22;0;55;;1
9999;1;0;94;;1
10000;23;2;98;9111001;0
10000;23;1;98;9111001;0
10000;16;2;98;9111001;0
10000;16;1;98;9111001;0
10001;1;0;75;;0
10002;15;1;48;48005003;0
10002;36;1;48;48005003;0
10003;1;0;75;;0
6522;1;0;42;;0
10004;14;0;62;;1
10005;10;0;93;;0
10006;15;1;40;40119011;1
10007;1;0;91;;1
10008;26;0;75;;0
10008;26;6;75;;0
10008;1;0;75;;0
10008;1;6;75;;0
10009;25;3;22;22093200;1
10010;10;0;42;;0
10011;1;0;75;;0
10012;1;0;75;;1
10013;1;0;51;;1
10014;1;0;75;;0
10015;14;0;34;;0
8422;14;0;80;80021010;1
10016;14;0;93;;0
10017;1;0;71;;1
10018;17;3;83;83130006;0
10019;1;0;75;;1
9443;27;0;56;;0
10020;0;0;75;;0
10021;30;4;56;56023001;1
7765;14;0;37;37266102;0
4192;14;0;61;;1
10022;36;1;38;38190001;1
10022;23;1;38;38190001;1
10022;15;1;38;38190001;1
10023;1;5;47;;1
10023;1;0;47;;1
10023;27;5;47;;1
10023;27;0;47;;1
10023;24;5;47;;1
10023;24;0;47;;1
10024;27;1;48;48124001;1
10024;27;0;48;48124001;1
10024;23;1;48;48124001;1
10024;23;0;48;48124001;1
2105;14;0;44;44064008;0
10023;1;5;47;;1
10023;1;0;47;;1
10023;27;5;47;;1
10023;27;0;47;;1
10023;24;5;47;;1
10023;24;0;47;;1
10025;16;2;73;73197002;1
10026;17;3;93;93001066;2
10027;1;0;94;;1
3022;22;0;75;;1
3022;19;0;75;;1
10028;10;0;65;;1
10028;5;0;65;;1
10029;1;0;75;;1
10030;1;0;85;;1
10031;14;0;57;;0
10032;24;5;56;56080002;0
10033;10;0;49;;0
10034;27;0;80;;0
10035;1;0;97;;0
10036;23;0;94;;0
10036;23;5;94;;0
10036;23;1;94;;0
10036;44;0;94;;0
10036;44;5;94;;0
10036;44;1;94;;0
10036;14;0;94;;0
10036;14;5;94;;0
10036;14;1;94;;0
10037;14;0;94;94018006;1
10038;1;0;14;;0
10038;14;0;14;;0
10039;39;3;22;;1
10040;23;1;38;38449002;1
4305;14;0;10;;1
10039;39;3;22;;1
1322;14;0;92;;0
10041;1;0;75;;0
10042;25;0;59;;0
10042;25;3;59;;0
10042;1;0;59;;0
10042;1;3;59;;0
10043;14;0;23;;0
10044;1;0;75;;0
10045;1;0;62;;1
10002;15;1;48;48005003;0
10002;36;1;48;48005003;0
10046;16;2;14;1451054;0
10047;30;4;44;;1
3963;0;0;69;;1
3963;19;0;69;;1
3963;5;0;69;;1
10048;1;0;93;;0
10049;14;0;13;;0
10050;14;0;69;;0
10051;1;0;75;;1
7794;14;0;97;97416019;0
10052;26;6;72;7141002;1
10053;0;0;75;;0
10053;19;0;75;;0
10053;1;0;75;;0
10054;1;0;66;;0
10055;1;0;75;;0
10056;1;0;54;;1
10057;53;0;75;;0
10058;10;4;15;15268001;1
10058;10;0;15;15268001;1
10058;0;4;15;15268001;1
10058;0;0;15;15268001;1
10058;30;4;15;15268001;1
10058;30;0;15;15268001;1
10058;18;4;15;15268001;1
10058;18;0;15;15268001;1
1549;14;0;11;;0
10059;7;0;81;;0
10060;1;0;75;;1
10061;23;5;31;31451009;0
10061;23;1;31;31451009;0
10061;24;5;31;31451009;0
